************************************************************************
* Output from:                                Mon May 13 10:32:46 2013 *
*                                                                      *
*        GENEHUNTER-MODSCORE - A modified version of GENEHUNTER        *
*                             (version 3.0)                            *
*                                                                      *
************************************************************************

'photo' is on: file is 'gh_9.out'

npl:2> load markers datain_9.06
rs900475 0.1434 rs9485337 0.1767 rs12192351 0.0903 rs11155607 0.1372 rs9386240 0.0517 rs2500548 0.0571 rs7761698 0.0550 rs7766009 0.0529 rs4897097 0.1072 rs610707 0.0559 rs2179367 0.0539 rs4897127 0.0879 rs6925151 0.1003 rs9479184 0.0611 rs4870174 0.0618 rs9383633 0.0548 rs789830 0.0585 rs7743003 0.0620 rs6557340 0.0876 rs9397722 0.1370 rs926930 0.0788 rs12212378 0.0527 rs9397821 0.2405 rs1890522 0.0526 rs688015 0.0560 rs671675 0.1400 rs652800 0.0650 rs7751747 0.0521 rs9480467 0.0650 rs1492576
0.0662 rs6904488 0.0531 rs6557548 0.0858 rs7738394 0.0536 rs4449641 0.0513 rs13198996 0.0572 rs9383848 0.1332 rs712213 0.0534 rs6917461 0.1231 rs2073063 0.1428 rs803420 0.2393 rs1474787 0.0500 rs803470 0.1410 rs505358 0.0828 rs6914261 0.1286 rs4869988 0.0541 rs6924562 0.1367 rs1535831 0.1346 rs6557123 0.0521 rs9383562 0.1006 rs2294794 0.1359 rs12210237 0.1419 rs222575 0.0576 rs6904364 0.0533 rs17054385 0.0861 rs9397433 0.0510 rs7752591 0.0967 rs3020333 0.0883 rs1285057 0.0870 rs17081685 0.0626
rs11155819 0.0548 rs6912184 0.0886 rs9340944 0.2032 rs2813544 0.1505 rs9397085 0.1857 rs2813497 0.0778 rs6900213 0.2094 rs9397493 0.0529 rs1951925 0.1107 rs9397095 0.0515 rs9478320 0.0856 rs9942542 0.0931 rs9383626 0.0501 rs1028651 0.0508 rs680314 0.1768 rs612400 0.1048 rs13205491 0.0528 rs874302 0.0786 rs1292829 0.0566 rs1281958 0.0631 rs12663474 0.0848 rs6929221 0.0523 rs9397597 0.1413 rs2185276

npl:4> # use rs6570234 0.074756 rs4895527 0.200781 rs4896370 0.087634 rs9389586 0.053207 rs6570242 0.054868 rs9495144 0.111979 rs4896381 0.111908 rs10457675 0.055774 rs911081 0.069881 rs9399258 0.057205 rs6933108 0.057715 rs9403023 0.078522 rs6918066 0.063232 rs10872502 0.075979 rs17304375 0.173595 rs7770356 0.166417 rs9321711 0.079900 rs9376406 0.355638 rs4243461 0.261527 rs9373237 0.053346 rs2058472 0.077931 rs7766444 0.096937 rs7759066 0.057556 rs2057034 0.057145 rs1936211 0.051549 rs9403101 0.058847 rs6570376 0.050061 rs1028471 0.050386 rs9321772 0.050715 rs1856384 0.055167 rs4385332 0.050420 rs9376609 0.051907 rs13201721 0.085783 rs6913816 0.074883 rs7758295 0.242606 rs9385984 0.052394 rs7765914 0.097351 rs9376683 0.116916 rs9403384 0.130511 rs263156 0.126819 rs9496445 0.176024 rs197508 0.111393 rs12205042 0.059696 rs2095369 0.052165 rs1041654 0.061312 rs199248 0.084928 rs7774011 0.055438 rs3804528 0.089679 rs7740214 0.050313 rs1570350 0.235803 rs9376748 0.055788 rs1038390 0.054210 rs7745861 0.053150 rs9403515 0.051741 rs9403523 0.067778 rs1015341 0.107444 rs9403527 0.089728 rs7742964 0.078042 rs12197107 0.052343 rs9403539 0.161534 rs9321951 0.059611 rs6929066 0.068141 rs12208207 0.064634 rs4896703 0.084246 rs4896706 0.154088 rs636408 0.051146 rs6904422 0.071074 rs4895642 0.319743 rs9496982 0.050715 rs10434890 0.061475 rs9321987 0.051131 rs2297846 0.057450 rs2050719 0.114780 rs6913592 0.055949 rs649933 0.137424 rs7768714 0.051185 rs2038473 0.052084 rs581129 0.082613 rs6910793 0.062277 rs4896857 0.107333 rs56566 0.051946 rs362856 0.053851 rs9497566 0.064915 rs9386161 0.081280 rs973572 0.170571 rs6911012 0.115008 rs9377026 0.057847 rs17551120 0.085048 rs12665649 0.054732 rs9485147 0.086723 rs649544 0.067817 rs642527 0.057914 rs634753 0.247992 rs9403860 0.052305 rs844569 0.050027 rs6935781 0.070001 rs9390491 0.094854 rs6914269 0.055416 rs7755031 0.177743 rs3861426 0.061099 rs6904457 0.050600 rs1404484 0.111966 rs7765680 0.165824 rs6920454 0.118909 rs9390549 0.080249 rs6918668 0.095562 rs4537167 0.079926 rs17635342 0.123402 rs9322150 0.111987 rs1883625 0.107992 rs11751252 0.129353 rs8641 0.086799 rs208699 0.237562 rs1570363 0.060727 rs7356870 0.101425 rs9498147 0.120691 rs9390610 0.061727 rs900475 0.143450 rs9485337 0.176714 rs12192351 0.090323 rs11155607 0.137231 rs9386240 0.051728 rs2500548 0.057153 rs7761698 0.054986 rs7766009 0.052904 rs4897097 0.107256 rs610707 0.055948 rs2179367 0.053898 rs4897127 0.087919 rs6925151 0.100340 rs9479184 0.061105 rs4870174 0.061827 rs9383633 0.054861 rs789830 0.058553 rs7743003 0.062023 rs6557340 0.087529 rs9397722 0.136980 rs926930 0.078806 rs12212378 0.052725 rs9397821 0.240439 rs1890522 0.052635 rs688015 0.056059 rs671675 0.139962 rs652800 0.065038 rs7751747 0.052152 rs9480467 0.065069 rs1492576 0.066271 rs6904488 0.053086 rs6557548 0.085811 rs7738394 0.053590 rs4449641 0.051355 rs13198996 0.057199 rs9383848 0.133136 rs712213 0.053467 rs6917461 0.123015 rs2073063 0.142820 rs803420 0.239254 rs1474787 0.050056 rs803470 0.140972 rs505358 0.082782 rs6914261 0.128590 rs4869988 0.054106 rs6924562 0.136686 rs1535831 0.134567 rs6557123 0.052110 rs9383562 0.100620 rs2294794 0.135910 rs12210237 0.141883 rs222575 0.057637 rs6904364 0.053291 rs17054385 0.086038 rs9397433 0.050991 rs7752591 0.096706 rs3020333 0.088288 rs1285057 0.086959 rs17081685 0.062652 rs11155819 0.054877 rs6912184 0.088545 rs9340944 0.203179 rs2813544 0.150536 rs9397085 0.185781 rs2813497 0.077785 rs6900213 0.209407 rs9397493 0.052953 rs1951925 0.110688 rs9397095 0.051495 rs9478320 0.085621 rs9942542 0.093134 rs9383626 0.050088 rs1028651 0.050790 rs680314 0.176772 rs612400 0.104812 rs13205491 0.052877 rs874302 0.078539 rs1292829 0.056643 rs1281958 0.063151 rs12663474 0.084796 rs6929221 0.052365 rs9397597 0.141266 rs2185276
ok

npl:5> ps off
Postscript output is now 'off'

npl:6> score all
The current score function is now 'all'

npl:7> increment step 2
Scanning will be done in 2 steps per map interval

npl:8> max bits 19
Currently analyzing a maximum of 19 bits per pedigree

npl:9> haplo off
Haplotype output is now 'off'

npl:10> count recs off
Count recs is now 'off'

npl:11> discard off
Unaffected children are now used.

npl:12> off end
Scanning will be done 0.0 cM beyond the ends of the map

npl:13> scan pedin_9.06
scan pedigrees is running...

Number of pedigrees: 4
Total number of persons in pedigrees: 27


analyzing pedigree 1001... 
Pedigree 1001 has 2 bits (2 nonfounders and 2 founders).
using non-originals:  22 23

in pedigree 1001:
f_map_order[0:199] =   0  1  2  3  4  5  6  7  8  9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99100101102103104105106107108109110111112113114115116117118119120121122123124125126127128129130131132133134135136137138139140141142143144145146147148149150151152153154155156157158159
160161162163164165166167168169170171172173174175176177178179180181182183184185186187188189190191192193194195196197198199
                         X     X              X                 X     X        X  X     X  X  X  X     X                       X                 X  X  X     X     X        X        X                       X  X  X  X        X        X  X  X              X        X           X           X  X        X     X  X  X     X     X     X           X     X  X           X        X     X  X  X     X  X     X        X              X        X        X  *  X  X     X  X  X  X  X     X  X  X  X                   
         X     X  X  X  X     X           X        X  X     X  X                 X                       X  X  X     X
  (The markers marked above with a * or X are uninformative.)
  (* --> automatically removed                              )
  (X --> still used for prior/left/right probabilities      )


position  LOD score    NPL score  p-value    information
   0.00    0.124939     0.000000  1.000000    0.965487
   0.04    0.124937     0.000000  1.000000    0.968018
   0.07    0.124936     0.000000  1.000000    0.970619
   0.18    0.124936     0.000000  1.000000    0.977983
   0.28    0.124939     0.000000  1.000000    0.986067
   0.32    0.124938     0.000000  1.000000    0.989847
   0.36    0.124937     0.000000  1.000000    0.993945
   0.39    0.124937     0.000000  1.000000    0.996687
   0.42    0.124937     0.000000  1.000000    0.999969
   0.44    0.124938     0.000000  1.000000    0.999965
   0.47    0.124939     0.000000  1.000000    0.999975
   0.53    0.124936     0.000000  1.000000    0.999914
   0.58    0.124934     0.000000  1.000000    0.999904
   0.64    0.124933     0.000000  1.000000    0.999878
   0.70    0.124934     0.000000  1.000000    0.999899
   0.72    0.124934     0.000000  1.000000    0.999887
   0.75    0.124935     0.000000  1.000000    0.999888
   0.79    0.124937     0.000000  1.000000    0.999906
   0.82    0.124939     0.000000  1.000000    0.999946
   0.85    0.124939     0.000000  1.000000    0.999946
   0.88    0.124939     0.000000  1.000000    0.999959
   0.91    0.124938     0.000000  1.000000    0.999962
   0.94    0.124938     0.000000  1.000000    0.999981
   0.98    0.124938     0.000000  1.000000    0.999977
   1.01    0.124939     0.000000  1.000000    1.000000
   1.05    0.124939     0.000000  1.000000    0.999933
   1.08    0.124939     0.000000  1.000000    0.999889
   1.12    0.124937     0.000000  1.000000    0.999809
   1.15    0.124936     0.000000  1.000000    0.999753
   1.24    0.124936     0.000000  1.000000    0.999699
   1.33    0.124939     0.000000  1.000000    0.999747
   1.41    0.124931     0.000000  1.000000    0.999636
   1.49    0.124926     0.000000  1.000000    0.999627
   1.53    0.124925     0.000000  1.000000    0.999657
   1.57    0.124924     0.000000  1.000000    0.999715
   1.75    0.124926     0.000000  1.000000    0.999426
   1.93    0.124939     0.000000  1.000000    0.999565
   2.06    0.124925     0.000000  1.000000    0.999349
   2.19    0.124918     0.000000  1.000000    0.999360
   2.22    0.124917     0.000000  1.000000    0.999389
   2.24    0.124917     0.000000  1.000000    0.999427
   2.28    0.124917     0.000000  1.000000    0.999500
   2.32    0.124917     0.000000  1.000000    0.999603
   2.37    0.124918     0.000000  1.000000    0.999569
   2.42    0.124920     0.000000  1.000000    0.999570
   2.45    0.124921     0.000000  1.000000    0.999585
   2.48    0.124923     0.000000  1.000000    0.999610
   2.50    0.124925     0.000000  1.000000    0.999646
   2.53    0.124927     0.000000  1.000000    0.999693
   2.56    0.124929     0.000000  1.000000    0.999745
   2.58    0.124932     0.000000  1.000000    0.999807
   2.61    0.124935     0.000000  1.000000    0.999892
   2.64    0.124939     0.000000  1.000000    1.000000
   2.67    0.124938     0.000000  1.000000    0.999978
   2.69    0.124938     0.000000  1.000000    0.999969
   2.72    0.124938     0.000000  1.000000    0.999969
   2.74    0.124938     0.000000  1.000000    0.999979
   2.77    0.124938     0.000000  1.000000    0.999973
   2.79    0.124939     0.000000  1.000000    0.999978
   2.82    0.124939     0.000000  1.000000    0.999972
   2.85    0.124939     0.000000  1.000000    0.999978
   2.88    0.124939     0.000000  1.000000    0.999983
   2.90    0.124939     0.000000  1.000000    1.000000
   2.93    0.124939     0.000000  1.000000    0.999985
   2.95    0.124939     0.000000  1.000000    0.999982
   3.00    0.124938     0.000000  1.000000    0.999963
   3.04    0.124938     0.000000  1.000000    0.999974
   3.08    0.124938     0.000000  1.000000    0.999934
   3.11    0.124939     0.000000  1.000000    0.999919
   3.23    0.124935     0.000000  1.000000    0.999803
   3.36    0.124937     0.000000  1.000000    0.999890
   3.38    0.124938     0.000000  1.000000    0.999937
   3.41    0.124939     0.000000  1.000000    1.000000
   3.46    0.124935     0.000000  1.000000    0.999914
   3.51    0.124932     0.000000  1.000000    0.999872
   3.56    0.124930     0.000000  1.000000    0.999818
   3.62    0.124929     0.000000  1.000000    0.999813
   3.69    0.124929     0.000000  1.000000    0.999800
   3.75    0.124931     0.000000  1.000000    0.999849
   3.82    0.124934     0.000000  1.000000    0.999743
   3.88    0.124939     0.000000  1.000000    0.999715
   3.97    0.124934     0.000000  1.000000    0.999496
   4.06    0.124932     0.000000  1.000000    0.999383
   4.11    0.124932     0.000000  1.000000    0.999360
   4.17    0.124933     0.000000  1.000000    0.999375
   4.20    0.124934     0.000000  1.000000    0.999398
   4.23    0.124936     0.000000  1.000000    0.999433
   4.25    0.124937     0.000000  1.000000    0.999474
   4.28    0.124939     0.000000  1.000000    0.999527
   4.31    0.124938     0.000000  1.000000    0.999535
   4.34    0.124938     0.000000  1.000000    0.999557
   4.38    0.124938     0.000000  1.000000    0.999608
   4.43    0.124939     0.000000  1.000000    0.999686
   4.45    0.124938     0.000000  1.000000    0.999712
   4.48    0.124937     0.000000  1.000000    0.999752
   4.53    0.124937     0.000000  1.000000    0.999841
   4.57    0.124937     0.000000  1.000000    0.999971
   4.60    0.124938     0.000000  1.000000    0.999951
   4.62    0.124939     0.000000  1.000000    0.999945
   4.74    0.124932     0.000000  1.000000    0.999759
   4.86    0.124930     0.000000  1.000000    0.999768
   4.88    0.124930     0.000000  1.000000    0.999797
   4.91    0.124931     0.000000  1.000000    0.999841
   4.94    0.124931     0.000000  1.000000    0.999851
   4.97    0.124932     0.000000  1.000000    0.999873
   4.99    0.124934     0.000000  1.000000    0.999880
   5.02    0.124935     0.000000  1.000000    0.999899
   5.05    0.124937     0.000000  1.000000    0.999928
   5.07    0.124939     0.000000  1.000000    0.999972
   5.11    0.124937     0.000000  1.000000    0.999950
   5.14    0.124936     0.000000  1.000000    0.999949
   5.19    0.124936     0.000000  1.000000    0.999923
   5.25    0.124936     0.000000  1.000000    0.999941
   5.29    0.124937     0.000000  1.000000    0.999953
   5.34    0.124939     0.000000  1.000000    1.000000
   5.38    0.124938     0.000000  1.000000    0.999987
   5.41    0.124939     0.000000  1.000000    1.000000
   5.44    0.124939     0.000000  1.000000    0.999994
   5.47    0.124939     0.000000  1.000000    1.000000
   5.55    0.124938     0.000000  1.000000    0.999818
   5.63    0.124939     0.000000  1.000000    0.999744
   5.66    0.124937     0.000000  1.000000    0.999673
   5.69    0.124935     0.000000  1.000000    0.999618
   5.72    0.124933     0.000000  1.000000    0.999570
   5.76    0.124932     0.000000  1.000000    0.999537
   5.79    0.124931     0.000000  1.000000    0.999519
   5.82    0.124931     0.000000  1.000000    0.999514
   5.86    0.124931     0.000000  1.000000    0.999527
   5.90    0.124931     0.000000  1.000000    0.999561
   5.98    0.124934     0.000000  1.000000    0.999682
   6.06    0.124939     0.000000  1.000000    0.999892
   6.08    0.124937     0.000000  1.000000    0.999900
   6.11    0.124935     0.000000  1.000000    0.999927
   6.15    0.124933     0.000000  1.000000    0.999843
   6.18    0.124932     0.000000  1.000000    0.999781
   6.34    0.124931     0.000000  1.000000    0.999716
   6.50    0.124939     0.000000  1.000000    1.000000
   6.53    0.124937     0.000000  1.000000    0.999961
   6.55    0.124936     0.000000  1.000000    0.999936
   6.58    0.124934     0.000000  1.000000    0.999878
   6.61    0.124933     0.000000  1.000000    0.999837
   6.64    0.124933     0.000000  1.000000    0.999813
   6.66    0.124932     0.000000  1.000000    0.999798
   6.69    0.124932     0.000000  1.000000    0.999792
   6.72    0.124932     0.000000  1.000000    0.999797
   6.78    0.124933     0.000000  1.000000    0.999839
   6.84    0.124935     0.000000  1.000000    0.999931
   6.86    0.124937     0.000000  1.000000    0.999957
   6.89    0.124939     0.000000  1.000000    1.000000
   6.96    0.124938     0.000000  1.000000    0.999961
   7.03    0.124939     0.000000  1.000000    1.000000
   7.06    0.124939     0.000000  1.000000    0.999994
   7.08    0.124939     0.000000  1.000000    1.000000
   7.11    0.124938     0.000000  1.000000    0.999943
   7.13    0.124938     0.000000  1.000000    0.999902
   7.17    0.124938     0.000000  1.000000    0.999859
   7.22    0.124939     0.000000  1.000000    0.999843
   7.25    0.124939     0.000000  1.000000    0.999821
   7.28    0.124939     0.000000  1.000000    0.999815
   7.33    0.124938     0.000000  1.000000    0.999787
   7.39    0.124938     0.000000  1.000000    0.999801
   7.41    0.124938     0.000000  1.000000    0.999822
   7.44    0.124939     0.000000  1.000000    0.999854
   7.46    0.124939     0.000000  1.000000    0.999873
   7.49    0.124939     0.000000  1.000000    0.999904
   7.52    0.124936     0.000000  1.000000    0.999897
   7.56    0.124935     0.000000  1.000000    0.999914
   7.60    0.124933     0.000000  1.000000    0.999845
   7.64    0.124931     0.000000  1.000000    0.999803
   7.72    0.124931     0.000000  1.000000    0.999787
   7.81    0.124932     0.000000  1.000000    0.999872
   7.87    0.124935     0.000000  1.000000    0.999690
   7.92    0.124939     0.000000  1.000000    0.999583
   7.95    0.124939     0.000000  1.000000    0.999497
   7.98    0.124939     0.000000  1.000000    0.999425
   8.02    0.124937     0.000000  1.000000    0.999292
   8.07    0.124937     0.000000  1.000000    0.999186
   8.09    0.124937     0.000000  1.000000    0.999131
   8.12    0.124937     0.000000  1.000000    0.999085
   8.16    0.124937     0.000000  1.000000    0.999032
   8.21    0.124939     0.000000  1.000000    0.999005
   8.24    0.124939     0.000000  1.000000    0.998962
   8.27    0.124939     0.000000  1.000000    0.998935
   8.30    0.124937     0.000000  1.000000    0.998881
   8.33    0.124936     0.000000  1.000000    0.998840
   8.46    0.124935     0.000000  1.000000    0.998781
   8.58    0.124939     0.000000  1.000000    0.998909
   8.61    0.124938     0.000000  1.000000    0.998904
   8.63    0.124937     0.000000  1.000000    0.998909
   8.66    0.124936     0.000000  1.000000    0.998923
   8.68    0.124936     0.000000  1.000000    0.998944
