************************************************************************
* Output from:                                Mon May 13 10:32:36 2013 *
*                                                                      *
*        GENEHUNTER-MODSCORE - A modified version of GENEHUNTER        *
*                             (version 3.0)                            *
*                                                                      *
************************************************************************

'photo' is on: file is 'gh_4.out'

npl:2> load markers datain_4.06
marker rs9472158 has 2 allele(s)
marker rs9472173 has 2 allele(s)
marker rs4714724 has 2 allele(s)
marker rs1631662 has 2 allele(s)
marker rs3734693 has 2 allele(s)
marker rs4711760 has 2 allele(s)
marker rs9472201 has 2 allele(s)
marker rs833810 has 2 allele(s)
marker rs6458368 has 2 allele(s)
marker rs3757272 has 2 allele(s)
marker rs6925778 has 2 allele(s)
marker rs1041524 has 2 allele(s)
marker rs2396243 has 2 allele(s)
marker rs9367190 has 2 allele(s)
marker rs513688 has 2 allele(s)
marker rs9369472 has 2 allele(s)
marker rs13214191 has 2 allele(s)
marker rs543844 has 2 allele(s)
marker rs4714790 has 2 allele(s)
marker rs7755190 has 2 allele(s)
marker rs6458390 has 2 allele(s)
marker rs11758473 has 2 allele(s)
marker rs911982 has 2 allele(s)
marker rs2146349 has 2 allele(s)
marker rs476142 has 2 allele(s)
marker rs6902467 has 2 allele(s)
marker rs489448 has 2 allele(s)
marker rs3778507 has 2 allele(s)
marker rs1321078 has 2 allele(s)
marker rs910586 has 2 allele(s)
marker rs2772395 has 2 allele(s)
marker rs12202314 has 2 allele(s)
marker rs997445 has 2 allele(s)
marker rs9395112 has 2 allele(s)
marker rs16873760 has 2 allele(s)
marker rs9472569 has 2 allele(s)
marker rs12204525 has 2 allele(s)
marker rs10948262 has 2 allele(s)
marker rs6458474 has 2 allele(s)
marker rs10948265 has 2 allele(s)
marker rs3777594 has 2 allele(s)
marker rs3798269 has 2 allele(s)
marker rs1204339 has 2 allele(s)
marker rs1980530 has 2 allele(s)
marker rs6458495 has 2 allele(s)
marker rs10498765 has 2 allele(s)
marker rs9296481 has 2 allele(s)
marker rs9367243 has 2 allele(s)
marker rs1534362 has 2 allele(s)
marker rs10807344 has 2 allele(s)
marker rs10948303 has 2 allele(s)
marker rs6458525 has 2 allele(s)
marker rs1571442 has 2 allele(s)
marker rs6458530 has 2 allele(s)
marker rs4714979 has 2 allele(s)
marker rs1226512 has 2 allele(s)
marker rs1738820 has 2 allele(s)
marker rs9349391 has 2 allele(s)
marker rs714373 has 2 allele(s)
marker rs6901823 has 2 allele(s)
marker rs9395247 has 2 allele(s)
marker rs4715005 has 2 allele(s)
marker rs9369704 has 2 allele(s)
marker rs1890061 has 2 allele(s)
marker rs16876602 has 2 allele(s)
marker rs9381631 has 2 allele(s)
marker rs2180740 has 2 allele(s)
marker rs2456918 has 2 allele(s)
marker rs325052 has 2 allele(s)
marker rs9473361 has 2 allele(s)
marker rs16878078 has 2 allele(s)
marker rs12210871 has 2 allele(s)
marker rs11752910 has 2 allele(s)
marker rs17805607 has 2 allele(s)
marker rs1480617 has 2 allele(s)
marker rs780558 has 2 allele(s)
marker rs4715153 has 2 allele(s)
marker rs628337 has 2 allele(s)
marker rs4715178 has 2 allele(s)
marker rs1126287 has 2 allele(s)
marker rs9349542 has 2 allele(s)
marker rs7758661 has 2 allele(s)
marker rs6906927 has 2 allele(s)
marker rs2272903 has 2 allele(s)
marker rs12215345 has 2 allele(s)
marker rs9463680 has 2 allele(s)
marker rs2796908 has 2 allele(s)
marker rs12207656 has 2 allele(s)
marker rs6937025 has 2 allele(s)
marker rs16881828 has 2 allele(s)
marker rs9349603 has 2 allele(s)
marker rs1896967 has 2 allele(s)
sex averaged recombination frequencies are being used
Map distances have been interpreted as recombination fractions.
In the following, genetic distances will be given in cM units.

200 markers read from Linkage marker data file (last one = rs1896967)
The selected markers and their positions can be found in the file
'user_markers_in_map'.

npl:3> use
Current map (200 markers):
rs9394437 0.0521 rs2894413 0.1560 rs9380691 0.1324 rs6926735 0.0594 rs6925749 0.0778 rs876796 0.0715 rs742787 0.1546 rs10456457 0.0609 rs7776025 0.0796 rs12215707 0.0610 rs9394492 0.0848 rs12525647 0.2916 rs1623375 0.1002 rs1678677 0.0720 rs9349103 0.0511 rs10947767 0.1247 rs7341356 0.0570 rs4254984 0.0636 rs7773754 0.0697 rs751933 0.1837 rs6458102 0.0519 rs1651106 0.0936 rs2395718 0.0589 rs11756091 0.0527 rs6458110 0.0518 rs9471076 0.0598 rs6899860 0.0524 rs9394591 0.0604 rs9471112 0.0535
rs303678 0.0998 rs417096 0.1210 rs6937133 0.1378 rs9462580 0.1177 rs2475506 0.0533 rs3008833 0.0634 rs7746227 0.0968 rs9471290 0.0592 rs10498748 0.1321 rs12664614 0.2200 rs1433734 0.1315 rs9394699 0.0537 rs1433742 0.0642 rs9369215 0.2113 rs7765378 0.0513 rs7752740 0.0509 rs9369228 0.0628 rs9367079 0.1360 rs962390 0.0957 rs9394740 0.0979 rs7746902 0.0587 rs714051 0.0507 rs6915083 0.0740 rs3807040 0.0771 rs2234246 0.1326 rs9367104 0.0546 rs6922617 0.0505 rs9357360 0.1236 rs596917 0.0576 rs766389
0.1511 rs12527287 0.0742 rs2496639 0.0879 rs7742368 0.2187 rs2495239 0.1140 rs2395779 0.0566 rs1028818 0.1561 rs3789208 0.1854 rs1474762 0.0547 rs1011100 0.0765 rs7756525 0.1094 rs6912200 0.0613 rs9394831 0.0613 rs6921368 0.0898 rs4554318 0.1324 rs2492927 0.1811 rs7749023 0.0681 rs9471779 0.0507 rs17702178 0.0638 rs2492942 0.0960 rs6899392 0.1869 rs9349222 0.0756 rs9471815 0.0555 rs3800289 0.2064 rs9471831 0.0862 rs4711717 0.1440 rs550668 0.1229 rs1038890 0.0698 rs7768349 0.2749 rs6906363 0.0828
rs12210447 0.0712 rs2894478 0.0570 rs7764865 0.0563 rs4714652 0.0562 rs2841639 0.0533 rs4714674 0.0514 rs2254303 0.1675 rs9472064 0.0542 rs16869037 0.1755 rs9472114 0.1406 rs699946 0.1693 rs6900017 0.0673 rs4507587 0.0763 rs6458350 0.0677 rs881858 0.0516 rs2148251 0.0746 rs9369430 0.1508 rs1003167 0.1191 rs1776721 0.0842 rs865585 0.0819 rs9472158 0.0592 rs9472173 0.1434 rs4714724 0.0532 rs1631662 0.1327 rs3734693 0.0740 rs4711760 0.0528 rs9472201 0.1382 rs833810 0.0507 rs6458368 0.1520 rs3757272
0.0522 rs6925778 0.0648 rs1041524 0.0738 rs2396243 0.0500 rs9367190 0.1035 rs513688 0.0820 rs9369472 0.0546 rs13214191 0.0528 rs543844 0.0711 rs4714790 0.0575 rs7755190 0.1841 rs6458390 0.0697 rs11758473 0.0854 rs911982 0.0511 rs2146349 0.0689 rs476142 0.0738 rs6902467 0.0610 rs489448 0.0528 rs3778507 0.0517 rs1321078 0.1031 rs910586 0.0562 rs2772395 0.1879 rs12202314 0.0514 rs997445 0.0514 rs9395112 0.0797 rs16873760 0.0610 rs9472569 0.1118 rs12204525 0.0598 rs10948262 0.0990 rs6458474 0.0516
rs10948265 0.0640 rs3777594 0.0566 rs3798269 0.0882 rs1204339 0.1219 rs1980530 0.0782 rs6458495 0.1219 rs10498765 0.0748 rs9296481 0.0869 rs9367243 0.0526 rs1534362 0.0602 rs10807344 0.1323 rs10948303 0.0546 rs6458525 0.0651 rs1571442 0.0643 rs6458530 0.0550 rs4714979 0.0815 rs1226512 0.0579 rs1738820 0.1084 rs9349391 0.1811 rs714373 0.0770 rs6901823 0.1436 rs9395247 0.0507 rs4715005 0.0501 rs9369704 0.0771 rs1890061 0.0580 rs16876602 0.0509 rs9381631 0.0521 rs2180740 0.0528 rs2456918 0.0558
rs325052 0.1298 rs9473361 0.0621 rs16878078 0.0523 rs12210871 0.0527 rs11752910 0.0752 rs17805607 0.0521 rs1480617 0.0540 rs780558 0.0709 rs4715153 0.0710 rs628337 0.0608 rs4715178 0.0508 rs1126287 0.0567 rs9349542 0.0600 rs7758661 0.0519 rs6906927 0.0522 rs2272903 0.0501 rs12215345 0.0501 rs9463680 0.0512 rs2796908 0.0521 rs12207656 0.0554 rs6937025 0.0524 rs16881828 0.1107 rs9349603 0.1546 rs1896967

npl:4> # use rs9394437 0.052144 rs2894413 0.156073 rs9380691 0.132392 rs6926735 0.059423 rs6925749 0.077783 rs876796 0.071461 rs742787 0.154651 rs10456457 0.060985 rs7776025 0.079531 rs12215707 0.061030 rs9394492 0.084775 rs12525647 0.291667 rs1623375 0.100206 rs1678677 0.071997 rs9349103 0.051172 rs10947767 0.124623 rs7341356 0.057038 rs4254984 0.063625 rs7773754 0.069719 rs751933 0.183787 rs6458102 0.051933 rs1651106 0.093555 rs2395718 0.058955 rs11756091 0.052743 rs6458110 0.051875 rs9471076 0.059825 rs6899860 0.052440 rs9394591 0.060474 rs9471112 0.053515 rs303678 0.099814 rs417096 0.121019 rs6937133 0.137782 rs9462580 0.117701 rs2475506 0.053378 rs3008833 0.063462 rs7746227 0.096755 rs9471290 0.059206 rs10498748 0.132093 rs12664614 0.220014 rs1433734 0.131492 rs9394699 0.053710 rs1433742 0.064278 rs9369215 0.211371 rs7765378 0.051309 rs7752740 0.050924 rs9369228 0.062829 rs9367079 0.135990 rs962390 0.095728 rs9394740 0.097896 rs7746902 0.058773 rs714051 0.050695 rs6915083 0.073981 rs3807040 0.077085 rs2234246 0.132562 rs9367104 0.054585 rs6922617 0.050516 rs9357360 0.123583 rs596917 0.057647 rs766389 0.151125 rs12527287 0.074112 rs2496639 0.087881 rs7742368 0.218685 rs2495239 0.113994 rs2395779 0.056620 rs1028818 0.156127 rs3789208 0.185447 rs1474762 0.054755 rs1011100 0.076485 rs7756525 0.109392 rs6912200 0.061313 rs9394831 0.061302 rs6921368 0.089753 rs4554318 0.132388 rs2492927 0.181160 rs7749023 0.068138 rs9471779 0.050698 rs17702178 0.063843 rs2492942 0.095962 rs6899392 0.186942 rs9349222 0.075605 rs9471815 0.055529 rs3800289 0.206438 rs9471831 0.086139 rs4711717 0.144006 rs550668 0.122891 rs1038890 0.069830 rs7768349 0.274820 rs6906363 0.082752 rs12210447 0.071172 rs2894478 0.057065 rs7764865 0.056304 rs4714652 0.056210 rs2841639 0.053367 rs4714674 0.051472 rs2254303 0.167437 rs9472064 0.054256 rs16869037 0.175555 rs9472114 0.140561 rs699946 0.169241 rs6900017 0.067384 rs4507587 0.076249 rs6458350 0.067702 rs881858 0.051645 rs2148251 0.074560 rs9369430 0.150871 rs1003167 0.119117 rs1776721 0.084139 rs865585 0.081861 rs9472158 0.059232 rs9472173 0.143434 rs4714724 0.053270 rs1631662 0.132694 rs3734693 0.073976 rs4711760 0.052853 rs9472201 0.138172 rs833810 0.050679 rs6458368 0.152060 rs3757272 0.052250 rs6925778 0.064803 rs1041524 0.073788 rs2396243 0.050067 rs9367190 0.103548 rs513688 0.081922 rs9369472 0.054665 rs13214191 0.052793 rs543844 0.071038 rs4714790 0.057502 rs7755190 0.184115 rs6458390 0.069765 rs11758473 0.085354 rs911982 0.051104 rs2146349 0.068953 rs476142 0.073738 rs6902467 0.061078 rs489448 0.052876 rs3778507 0.051746 rs1321078 0.103123 rs910586 0.056203 rs2772395 0.187896 rs12202314 0.051386 rs997445 0.051465 rs9395112 0.079689 rs16873760 0.061008 rs9472569 0.111784 rs12204525 0.059813 rs10948262 0.098987 rs6458474 0.051600 rs10948265 0.063997 rs3777594 0.056622 rs3798269 0.088167 rs1204339 0.121932 rs1980530 0.078205 rs6458495 0.121953 rs10498765 0.074716 rs9296481 0.086854 rs9367243 0.052616 rs1534362 0.060272 rs10807344 0.132238 rs10948303 0.054601 rs6458525 0.065155 rs1571442 0.064334 rs6458530 0.054989 rs4714979 0.081495 rs1226512 0.057929 rs1738820 0.108403 rs9349391 0.181173 rs714373 0.076998 rs6901823 0.143623 rs9395247 0.050710 rs4715005 0.050129 rs9369704 0.077069 rs1890061 0.058008 rs16876602 0.050895 rs9381631 0.052123 rs2180740 0.052786 rs2456918 0.055839 rs325052 0.129811 rs9473361 0.062148 rs16878078 0.052307 rs12210871 0.052696 rs11752910 0.075121 rs17805607 0.052140 rs1480617 0.054067 rs780558 0.070896 rs4715153 0.070908 rs628337 0.060855 rs4715178 0.050782 rs1126287 0.056756 rs9349542 0.060037 rs7758661 0.051905 rs6906927 0.052229 rs2272903 0.050162 rs12215345 0.050093 rs9463680 0.051238 rs2796908 0.052114 rs12207656 0.055459 rs6937025 0.052441 rs16881828 0.110730 rs9349603 0.154630 rs1896967
ok

npl:5> ps off
Postscript output is now 'off'

npl:6> score all
The current score function is now 'all'

npl:7> increment step 2
Scanning will be done in 2 steps per map interval

npl:8> max bits 19
Currently analyzing a maximum of 19 bits per pedigree

npl:9> haplo off
Haplotype output is now 'off'

npl:10> count recs off
Count recs is now 'off'

npl:11> discard off
Unaffected children are now used.

npl:12> off end
Scanning will be done 0.0 cM beyond the ends of the map

npl:13> scan pedin_4.06
scan pedigrees is running...

Number of pedigrees: 4
Total number of persons in pedigrees: 27


analyzing pedigree 1001... 
Pedigree 1001 has 2 bits (2 nonfounders and 2 founders).
using non-originals:  22 23

in pedigree 1001:
f_map_order[0:199] =   0  1  2  3  4  5  6  7  8  9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99100101102103104105106107108109110111112113114115116117118119120121122123124125126127128129130131132133134135136137138139140141142143144145146147148149150151152153154155156157158159
160161162163164165166167168169170171172173174175176177178179180181182183184185186187188189190191192193194195196197198199
                               X  X  X           X           X     X           X  X     X        X        X     X  X     X     X           X  X                       *           X     X  X           X  X  X  X     X     X                       X     X  X  X        X        X        X     X  X  X                    X  X     X  X     X                       X     X           X        X  X     X        X  X     X           X                 X  X                       X     X              X        X 
X     X  X              X  X  X     X        X  X           X              X     X  X  X     X     X  X     X     X   
  (The markers marked above with a * or X are uninformative.)
  (* --> automatically removed                              )
  (X --> still used for prior/left/right probabilities      )


position  LOD score    NPL score  p-value    information
   0.00    0.124486     0.000000  1.000000    0.994090
   0.03    0.124712     0.000000  1.000000    0.996780
   0.05    0.124939     0.000000  1.000000    1.000000
   0.13    0.124938     0.000000  1.000000    0.999860
   0.21    0.124939     0.000000  1.000000    0.999819
   0.27    0.124936     0.000000  1.000000    0.999728
   0.34    0.124934     0.000000  1.000000    0.999699
   0.37    0.124934     0.000000  1.000000    0.999704
   0.40    0.124934     0.000000  1.000000    0.999721
   0.44    0.124934     0.000000  1.000000    0.999761
   0.48    0.124935     0.000000  1.000000    0.999821
   0.51    0.124937     0.000000  1.000000    0.999896
   0.55    0.124939     0.000000  1.000000    1.000000
   0.63    0.124937     0.000000  1.000000    0.999935
   0.70    0.124937     0.000000  1.000000    0.999963
   0.73    0.124938     0.000000  1.000000    0.999879
   0.76    0.124939     0.000000  1.000000    0.999821
   0.80    0.124938     0.000000  1.000000    0.999712
   0.84    0.124938     0.000000  1.000000    0.999629
   0.87    0.124938     0.000000  1.000000    0.999581
   0.91    0.124939     0.000000  1.000000    0.999547
   0.95    0.124938     0.000000  1.000000    0.999483
   0.99    0.124939     0.000000  1.000000    0.999444
   1.14    0.124935     0.000000  1.000000    0.999284
   1.28    0.124939     0.000000  1.000000    0.999395
   1.33    0.124938     0.000000  1.000000    0.999409
   1.38    0.124937     0.000000  1.000000    0.999457
   1.42    0.124938     0.000000  1.000000    0.999513
   1.45    0.124939     0.000000  1.000000    0.999587
   1.48    0.124938     0.000000  1.000000    0.999604
   1.51    0.124937     0.000000  1.000000    0.999632
   1.57    0.124935     0.000000  1.000000    0.999742
   1.63    0.124935     0.000000  1.000000    0.999922
   1.66    0.124935     0.000000  1.000000    0.999927
   1.69    0.124936     0.000000  1.000000    0.999944
   1.72    0.124937     0.000000  1.000000    0.999926
   1.75    0.124939     0.000000  1.000000    0.999928
   1.79    0.124937     0.000000  1.000000    0.999868
   1.82    0.124936     0.000000  1.000000    0.999827
   1.91    0.124935     0.000000  1.000000    0.999801
   2.00    0.124936     0.000000  1.000000    0.999889
   2.03    0.124937     0.000000  1.000000    0.999936
   2.06    0.124939     0.000000  1.000000    1.000000
   2.10    0.124938     0.000000  1.000000    0.999923
   2.15    0.124938     0.000000  1.000000    0.999885
   2.18    0.124938     0.000000  1.000000    0.999877
   2.21    0.124939     0.000000  1.000000    0.999883
   2.23    0.124939     0.000000  1.000000    0.999877
   2.26    0.124939     0.000000  1.000000    0.999881
   2.29    0.124938     0.000000  1.000000    0.999877
   2.31    0.124938     0.000000  1.000000    0.999884
   2.34    0.124938     0.000000  1.000000    0.999904
   2.37    0.124939     0.000000  1.000000    0.999938
   2.40    0.124938     0.000000  1.000000    0.999950
   2.43    0.124938     0.000000  1.000000    0.999976
   2.46    0.124938     0.000000  1.000000    0.999922
   2.49    0.124938     0.000000  1.000000    0.999886
   2.51    0.124938     0.000000  1.000000    0.999866
   2.54    0.124939     0.000000  1.000000    0.999858
   2.59    0.124933     0.000000  1.000000    0.999715
   2.64    0.124929     0.000000  1.000000    0.999615
   2.70    0.124924     0.000000  1.000000    0.999539
   2.76    0.124921     0.000000  1.000000    0.999510
   2.83    0.124919     0.000000  1.000000    0.999533
   2.90    0.124918     0.000000  1.000000    0.999624
   2.96    0.124919     0.000000  1.000000    0.999613
   3.02    0.124921     0.000000  1.000000    0.999649
   3.04    0.124922     0.000000  1.000000    0.999681
   3.07    0.124924     0.000000  1.000000    0.999724
   3.10    0.124926     0.000000  1.000000    0.999745
   3.13    0.124929     0.000000  1.000000    0.999782
   3.18    0.124933     0.000000  1.000000    0.999868
   3.23    0.124939     0.000000  1.000000    1.000000
   3.26    0.124939     0.000000  1.000000    0.999933
   3.29    0.124939     0.000000  1.000000    0.999887
   3.35    0.124938     0.000000  1.000000    0.999784
   3.42    0.124939     0.000000  1.000000    0.999745
   3.53    0.124932     0.000000  1.000000    0.999574
   3.64    0.124929     0.000000  1.000000    0.999564
   3.71    0.124930     0.000000  1.000000    0.999630
   3.77    0.124932     0.000000  1.000000    0.999752
   3.80    0.124933     0.000000  1.000000    0.999821
   3.83    0.124934     0.000000  1.000000    0.999906
   3.86    0.124936     0.000000  1.000000    0.999916
   3.89    0.124939     0.000000  1.000000    0.999949
   4.00    0.124931     0.000000  1.000000    0.999785
   4.10    0.124928     0.000000  1.000000    0.999787
   4.13    0.124927     0.000000  1.000000    0.999779
   4.15    0.124927     0.000000  1.000000    0.999781
   4.18    0.124928     0.000000  1.000000    0.999781
   4.20    0.124928     0.000000  1.000000    0.999791
   4.23    0.124929     0.000000  1.000000    0.999801
   4.27    0.124930     0.000000  1.000000    0.999826
   4.33    0.124933     0.000000  1.000000    0.999827
   4.40    0.124939     0.000000  1.000000    0.999905
   4.45    0.124937     0.000000  1.000000    0.999857
   4.50    0.124935     0.000000  1.000000    0.999845
   4.55    0.124935     0.000000  1.000000    0.999865
   4.60    0.124935     0.000000  1.000000    0.999922
   4.63    0.124936     0.000000  1.000000    0.999930
   4.65    0.124937     0.000000  1.000000    0.999951
   4.68    0.124938     0.000000  1.000000    0.999939
   4.71    0.124939     0.000000  1.000000    0.999943
   4.74    0.124937     0.000000  1.000000    0.999880
   4.78    0.124937     0.000000  1.000000    0.999849
   4.82    0.124937     0.000000  1.000000    0.999850
   4.86    0.124939     0.000000  1.000000    0.999892
   4.92    0.124936     0.000000  1.000000    0.572934
   4.99    0.124936     0.000000  1.000000    0.504677
   5.02    0.124936     0.000000  1.000000    0.543737
   5.04    0.124936     0.000000  1.000000    0.626742
   5.07    0.124936     0.000000  1.000000    0.755632
   5.09    0.124936     0.000000  1.000000    0.999931
   5.16    0.124937     0.000000  1.000000    0.999911
   5.22    0.124938     0.000000  1.000000    0.999986
   5.25    0.124939     0.000000  1.000000    0.999982
   5.28    0.124939     0.000000  1.000000    1.000000
   5.35    0.124939     0.000000  1.000000    0.999652
   5.43    0.124939     0.000000  1.000000    0.999413
   5.46    0.124939     0.000000  1.000000    0.999323
   5.50    0.124939     0.000000  1.000000    0.999251
   5.54    0.124939     0.000000  1.000000    0.999187
   5.59    0.124939     0.000000  1.000000    0.999145
   5.70    0.124939     0.000000  1.000000    0.999136
   5.81    0.124939     0.000000  1.000000    0.999266
   5.86    0.124939     0.000000  1.000000    0.999393
   5.92    0.124939     0.000000  1.000000    0.999571
   5.95    0.124939     0.000000  1.000000    0.999587
   5.98    0.124939     0.000000  1.000000    0.999616
   6.06    0.124939     0.000000  1.000000    0.999755
   6.13    0.124939     0.000000  1.000000    1.000000
   6.23    0.124939     0.000000  1.000000    0.999820
   6.32    0.124939     0.000000  1.000000    0.999772
   6.35    0.124939     0.000000  1.000000    0.999780
   6.37    0.124939     0.000000  1.000000    0.999800
   6.41    0.124939     0.000000  1.000000    0.999798
   6.45    0.124939     0.000000  1.000000    0.999817
   6.51    0.124939     0.000000  1.000000    0.999839
   6.56    0.124939     0.000000  1.000000    0.999906
   6.59    0.124939     0.000000  1.000000    0.999943
   6.62    0.124939     0.000000  1.000000    1.000000
   6.65    0.124939     0.000000  1.000000    0.999980
   6.68    0.124939     0.000000  1.000000    0.999978
   6.73    0.124939     0.000000  1.000000    0.999972
   6.77    0.124939     0.000000  1.000000    1.000000
   6.84    0.124939     0.000000  1.000000    0.999820
   6.90    0.124939     0.000000  1.000000    0.999721
   7.00    0.124939     0.000000  1.000000    0.999555
   7.09    0.124939     0.000000  1.000000    0.999500
   7.12    0.124939     0.000000  1.000000    0.999507
   7.15    0.124939     0.000000  1.000000    0.999531
   7.18    0.124939     0.000000  1.000000    0.999435
   7.20    0.124939     0.000000  1.000000    0.999358
   7.24    0.124939     0.000000  1.000000    0.999276
   7.27    0.124939     0.000000  1.000000    0.999209
   7.32    0.124939     0.000000  1.000000    0.999133
   7.36    0.124939     0.000000  1.000000    0.999087
   7.46    0.124939     0.000000  1.000000    0.999081
   7.55    0.124939     0.000000  1.000000    0.999199
   7.59    0.124939     0.000000  1.000000    0.999167
   7.63    0.124939     0.000000  1.000000    0.999156
   7.65    0.124939     0.000000  1.000000    0.999121
   7.68    0.124939     0.000000  1.000000    0.999099
   7.79    0.124939     0.000000  1.000000    0.999102
   7.89    0.124939     0.000000  1.000000    0.999238
   7.93    0.124939     0.000000  1.000000    0.999279
   7.98    0.124939     0.000000  1.000000    0.999346
   8.05    0.124939     0.000000  1.000000    0.998965
   8.12    0.124939     0.000000  1.000000    0.998710
   8.18    0.124939     0.000000  1.000000    0.998562
   8.24    0.124939     0.000000  1.000000    0.998489
   8.28    0.124939     0.000000  1.000000    0.998333
   8.31    0.124939     0.000000  1.000000    0.998196
   8.45    0.124939     0.000000  1.000000    0.997595
   8.59    0.124939     0.000000  1.000000    0.997225
   8.63    0.124939     0.000000  1.000000    0.997158
   8.67    0.124939     0.000000  1.000000    0.997115
   8.71    0.124939     0.000000  1.000000    0.997013
   8.74    0.124939     0.000000  1.000000    0.996928
   8.77    0.124939     0.000000  1.000000    0.996872
   8.80    0.124939     0.000000  1.000000    0.996824
   8.83    0.124939     0.000000  1.000000    0.996786
   8.85    0.124939     0.000000  1.000000    0.996758
   8.88    0.124939     0.000000  1.000000    0.996739
   8.91    0.124939     0.000000  1.000000    0.996732
   8.94    0.124939     0.000000  1.000000    0.996702
   8.96    0.124939     0.000000  1.000000    0.996682
   8.99    0.124939     0.000000  1.000000    0.996659
   9.02    0.124939     0.000000  1.000000    0.996646
   9.10    0.124939     0.000000  1.000000    0.996583
   9.18    0.124939     0.000000  1.000000    0.996607
