************************************************************************
* Output from:                                Mon May 13 10:32:42 2013 *
*                                                                      *
*        GENEHUNTER-MODSCORE - A modified version of GENEHUNTER        *
*                             (version 3.0)                            *
*                                                                      *
************************************************************************

'photo' is on: file is 'gh_7.out'

npl:2> load markers datain_7.06
marker rs17528372 has 2 allele(s)
marker rs6900051 has 2 allele(s)
marker rs9372175 has 2 allele(s)
marker rs2050042 has 2 allele(s)
marker rs7770621 has 2 allele(s)
marker rs9400180 has 2 allele(s)
marker rs4946900 has 2 allele(s)
marker rs6919324 has 2 allele(s)
marker rs218291 has 2 allele(s)
marker rs217520 has 2 allele(s)
marker rs6903501 has 2 allele(s)
marker rs6911407 has 2 allele(s)
marker rs517924 has 2 allele(s)
marker rs6928805 has 2 allele(s)
marker rs541020 has 2 allele(s)
marker rs471422 has 2 allele(s)
marker rs12195848 has 2 allele(s)
marker rs351739 has 2 allele(s)
marker rs11759269 has 2 allele(s)
marker rs12181780 has 2 allele(s)
marker rs10499054 has 2 allele(s)
marker rs6903208 has 2 allele(s)
marker rs9487258 has 2 allele(s)
marker rs2503772 has 2 allele(s)
marker rs2505039 has 2 allele(s)
marker rs9372248 has 2 allele(s)
marker rs976471 has 2 allele(s)
marker rs9374167 has 2 allele(s)
marker rs3823447 has 2 allele(s)
marker rs2428175 has 2 allele(s)
marker rs2023705 has 2 allele(s)
marker rs9487444 has 2 allele(s)
marker rs7768897 has 2 allele(s)
marker rs13202203 has 2 allele(s)
marker rs9320356 has 2 allele(s)
marker rs17606253 has 2 allele(s)
marker rs11153298 has 2 allele(s)
marker rs9387018 has 2 allele(s)
marker rs1794821 has 2 allele(s)
marker rs809193 has 2 allele(s)
marker rs2182644 has 2 allele(s)
marker rs9387058 has 2 allele(s)
marker rs1028122 has 2 allele(s)
marker rs925755 has 2 allele(s)
marker rs1160798 has 2 allele(s)
marker rs6913656 has 2 allele(s)
marker rs4945899 has 2 allele(s)
marker rs6935727 has 2 allele(s)
marker rs9400534 has 2 allele(s)
marker rs1150092 has 2 allele(s)
marker rs9398318 has 2 allele(s)
marker rs4947192 has 2 allele(s)
marker rs9320418 has 2 allele(s)
marker rs2127965 has 2 allele(s)
marker rs9488105 has 2 allele(s)
marker rs9488119 has 2 allele(s)
marker rs9488159 has 2 allele(s)
marker rs620611 has 2 allele(s)
marker rs7769338 has 2 allele(s)
marker rs6931833 has 2 allele(s)
marker rs7774400 has 2 allele(s)
marker rs11153451 has 2 allele(s)
marker rs2810160 has 2 allele(s)
marker rs9372385 has 2 allele(s)
marker rs1022387 has 2 allele(s)
marker rs9320489 has 2 allele(s)
marker rs785129 has 2 allele(s)
marker rs750377 has 2 allele(s)
marker rs7745314 has 2 allele(s)
marker rs9387243 has 2 allele(s)
marker rs4425620 has 2 allele(s)
marker rs9372417 has 2 allele(s)
marker rs1229831 has 2 allele(s)
marker rs1548305 has 2 allele(s)
marker rs1156783 has 2 allele(s)
marker rs6908592 has 2 allele(s)
marker rs562819 has 2 allele(s)
marker rs11965969 has 2 allele(s)
marker rs3798413 has 2 allele(s)
marker rs17078062 has 2 allele(s)
marker rs548101 has 2 allele(s)
marker rs783642 has 2 allele(s)
marker rs783371 has 2 allele(s)
marker rs620590 has 2 allele(s)
marker rs451411 has 2 allele(s)
marker rs485768 has 2 allele(s)
marker rs3777958 has 2 allele(s)
marker rs9489138 has 2 allele(s)
marker rs6942067 has 2 allele(s)
marker rs4946265 has 2 allele(s)
marker rs636205 has 2 allele(s)
marker rs7754471 has 2 allele(s)
marker rs7738597 has 2 allele(s)
marker rs12208433 has 2 allele(s)
marker rs11153725 has 2 allele(s)
marker rs12204456 has 2 allele(s)
marker rs11153771 has 2 allele(s)
marker rs7742814 has 2 allele(s)
marker rs4945630 has 2 allele(s)
marker rs9320680 has 2 allele(s)
marker rs3798603 has 2 allele(s)
marker rs195077 has 2 allele(s)
marker rs6910329 has 2 allele(s)
marker rs9374827 has 2 allele(s)
marker rs1028961 has 2 allele(s)
marker rs6933285 has 2 allele(s)
marker rs10484970 has 2 allele(s)
marker rs10457375 has 2 allele(s)
marker rs9320751 has 2 allele(s)
marker rs4535586 has 2 allele(s)
marker rs17082686 has 2 allele(s)
marker rs12194792 has 2 allele(s)
marker rs4535587 has 2 allele(s)
marker rs9387916 has 2 allele(s)
marker rs9482157 has 2 allele(s)
marker rs2389541 has 2 allele(s)
marker rs6925183 has 2 allele(s)
marker rs4523118 has 2 allele(s)
marker rs1034443 has 2 allele(s)
marker rs2679699 has 2 allele(s)
marker rs9388041 has 2 allele(s)
marker rs2094574 has 2 allele(s)
marker rs9398679 has 2 allele(s)
marker rs6913003 has 2 allele(s)
marker rs9490545 has 2 allele(s)
marker rs9375185 has 2 allele(s)
marker rs11154116 has 2 allele(s)
marker rs4962262 has 2 allele(s)
marker rs9401609 has 2 allele(s)
sex averaged recombination frequencies are being used
Map distances have been interpreted as recombination fractions.
In the following, genetic distances will be given in cM units.

200 markers read from Linkage marker data file (last one = rs9401609)
The selected markers and their positions can be found in the file
'user_markers_in_map'.

npl:3> use
Current map (200 markers):
rs2782908 0.0790 rs3849205 0.1361 rs6909610 0.0502 rs4334996 0.0700 rs6928093 0.0523 rs7769811 0.1761 rs9390890 0.0501 rs7761003 0.0523 rs9404303 0.0821 rs12205502 0.0572 rs2742702 0.0509 rs17624545 0.2110 rs2506754 0.0532 rs9404464 0.1155 rs4335016 0.0971 rs13362595 0.2217 rs2205746 0.0511 rs859980 0.0873 rs12203539 0.1415 rs6942087 0.0572 rs4946463 0.0824 rs450996 0.0687 rs6910034 0.0502 rs2153127 0.0650 rs221626 0.0808 rs768781 0.1392 rs1765924 0.0944 rs1189924 0.0980 rs1617445 0.0645
rs9500087 0.1050 rs6909720 0.0560 rs1269287 0.0989 rs6919641 0.1112 rs4946673 0.0554 rs714530 0.1753 rs2027873 0.0559 rs4440505 0.1565 rs2895618 0.1221 rs11966261 0.2069 rs13437093 0.1784 rs4568493 0.0938 rs9386492 0.0550 rs11152943 0.0710 rs9480625 0.0744 rs6925611 0.1161 rs535490 0.0504 rs9398069 0.0790 rs1322178 0.0555 rs17251215 0.0889 rs2749083 0.0513 rs987377 0.0572 rs927016 0.0634 rs6905896 0.1530 rs6925883 0.0609 rs7760555 0.0572 rs1159148 0.0505 rs898898 0.0559 rs3127660 0.0563 rs6915445
0.0673 rs1022630 0.0737 rs3117418 0.5084 rs3099605 0.0965 rs311232 0.2595 rs6568468 0.0722 rs17068076 0.0510 rs7745716 0.0553 rs6940398 0.0772 rs9373956 0.1631 rs847003 0.0522 rs1728118 0.1159 rs6934505 0.0806 rs17528372 0.0643 rs6900051 0.1364 rs9372175 0.0735 rs2050042 0.0844 rs7770621 0.0748 rs9400180 0.1536 rs4946900 0.0628 rs6919324 0.1271 rs218291 0.0710 rs217520 0.0538 rs6903501 0.0654 rs6911407 0.0532 rs517924 0.2196 rs6928805 0.0807 rs541020 0.0502 rs471422 0.1429 rs12195848 0.1251
rs351739 0.0566 rs11759269 0.0883 rs12181780 0.0645 rs10499054 0.1210 rs6903208 0.1125 rs9487258 0.1381 rs2503772 0.1512 rs2505039 0.0540 rs9372248 0.2052 rs976471 0.1265 rs9374167 0.0668 rs3823447 0.0864 rs2428175 0.0797 rs2023705 0.0596 rs9487444 0.0531 rs7768897 0.0520 rs13202203 0.1572 rs9320356 0.1084 rs17606253 0.0536 rs11153298 0.0566 rs9387018 0.0568 rs1794821 0.0533 rs809193 0.0508 rs2182644 0.0504 rs9387058 0.0614 rs1028122 0.1200 rs925755 0.0545 rs1160798 0.0736 rs6913656 0.0889
rs4945899 0.0834 rs6935727 0.1579 rs9400534 0.2025 rs1150092 0.0768 rs9398318 0.1026 rs4947192 0.0576 rs9320418 0.0625 rs2127965 0.0785 rs9488105 0.0657 rs9488119 0.0540 rs9488159 0.0951 rs620611 0.0602 rs7769338 0.0600 rs6931833 0.0523 rs7774400 0.0606 rs11153451 0.1194 rs2810160 0.0658 rs9372385 0.0984 rs1022387 0.0856 rs9320489 0.0825 rs785129 0.0778 rs750377 0.0501 rs7745314 0.0742 rs9387243 0.0619 rs4425620 0.0574 rs9372417 0.0519 rs1229831 0.0862 rs1548305 0.0642 rs1156783 0.1061 rs6908592
0.0523 rs562819 0.0513 rs11965969 0.0835 rs3798413 0.0524 rs17078062 0.0831 rs548101 0.0516 rs783642 0.0589 rs783371 0.0505 rs620590 0.1682 rs451411 0.0503 rs485768 0.0793 rs3777958 0.1628 rs9489138 0.0605 rs6942067 0.0593 rs4946265 0.0597 rs636205 0.0539 rs7754471 0.0551 rs7738597 0.0563 rs12208433 0.1760 rs11153725 0.0517 rs12204456 0.0553 rs11153771 0.0729 rs7742814 0.0700 rs4945630 0.0929 rs9320680 0.0666 rs3798603 0.0548 rs195077 0.0963 rs6910329 0.0596 rs9374827 0.0676 rs1028961 0.0808
rs6933285 0.0593 rs10484970 0.0560 rs10457375 0.0577 rs9320751 0.0516 rs4535586 0.0526 rs17082686 0.0547 rs12194792 0.0666 rs4535587 0.0542 rs9387916 0.1181 rs9482157 0.0589 rs2389541 0.0546 rs6925183 0.2481 rs4523118 0.0844 rs1034443 0.0666 rs2679699 0.0503 rs9388041 0.0510 rs2094574 0.0612 rs9398679 0.0502 rs6913003 0.0746 rs9490545 0.2238 rs9375185 0.0636 rs11154116 0.0568 rs4962262 0.0634 rs9401609

npl:4> # use rs2782908 0.078940 rs3849205 0.136062 rs6909610 0.050259 rs4334996 0.070001 rs6928093 0.052317 rs7769811 0.176099 rs9390890 0.050144 rs7761003 0.052293 rs9404303 0.082107 rs12205502 0.057199 rs2742702 0.050894 rs17624545 0.211024 rs2506754 0.053179 rs9404464 0.115565 rs4335016 0.097070 rs13362595 0.221662 rs2205746 0.051151 rs859980 0.087263 rs12203539 0.141530 rs6942087 0.057248 rs4946463 0.082370 rs450996 0.068703 rs6910034 0.050187 rs2153127 0.065007 rs221626 0.080802 rs768781 0.139194 rs1765924 0.094367 rs1189924 0.098005 rs1617445 0.064500 rs9500087 0.104978 rs6909720 0.056042 rs1269287 0.098863 rs6919641 0.111187 rs4946673 0.055471 rs714530 0.175348 rs2027873 0.055921 rs4440505 0.156553 rs2895618 0.122175 rs11966261 0.206925 rs13437093 0.178399 rs4568493 0.093826 rs9386492 0.055015 rs11152943 0.070930 rs9480625 0.074309 rs6925611 0.116088 rs535490 0.050409 rs9398069 0.078960 rs1322178 0.055533 rs17251215 0.088881 rs2749083 0.051372 rs987377 0.057217 rs927016 0.063402 rs6905896 0.153049 rs6925883 0.060909 rs7760555 0.057256 rs1159148 0.050551 rs898898 0.055882 rs3127660 0.056341 rs6915445 0.067299 rs1022630 0.073650 rs3117418 0.508335 rs3099605 0.096479 rs311232 0.259438 rs6568468 0.072132 rs17068076 0.051063 rs7745716 0.055338 rs6940398 0.077149 rs9373956 0.163086 rs847003 0.052197 rs1728118 0.115943 rs6934505 0.080541 rs17528372 0.064366 rs6900051 0.136351 rs9372175 0.073444 rs2050042 0.084379 rs7770621 0.074739 rs9400180 0.153664 rs4946900 0.062848 rs6919324 0.127095 rs218291 0.070941 rs217520 0.053784 rs6903501 0.065439 rs6911407 0.053198 rs517924 0.219532 rs6928805 0.080699 rs541020 0.050207 rs471422 0.142867 rs12195848 0.125055 rs351739 0.056597 rs11759269 0.088291 rs12181780 0.064582 rs10499054 0.121059 rs6903208 0.112544 rs9487258 0.138077 rs2503772 0.151222 rs2505039 0.053983 rs9372248 0.205203 rs976471 0.126480 rs9374167 0.066873 rs3823447 0.086403 rs2428175 0.079617 rs2023705 0.059667 rs9487444 0.053167 rs7768897 0.052064 rs13202203 0.157227 rs9320356 0.108450 rs17606253 0.053588 rs11153298 0.056618 rs9387018 0.056863 rs1794821 0.053378 rs809193 0.050837 rs2182644 0.050412 rs9387058 0.061397 rs1028122 0.120035 rs925755 0.054494 rs1160798 0.073512 rs6913656 0.088876 rs4945899 0.083373 rs6935727 0.157919 rs9400534 0.202499 rs1150092 0.076773 rs9398318 0.102638 rs4947192 0.057584 rs9320418 0.062542 rs2127965 0.078439 rs9488105 0.065714 rs9488119 0.054010 rs9488159 0.095050 rs620611 0.060276 rs7769338 0.060085 rs6931833 0.052279 rs7774400 0.060603 rs11153451 0.119401 rs2810160 0.065875 rs9372385 0.098382 rs1022387 0.085546 rs9320489 0.082501 rs785129 0.077738 rs750377 0.050111 rs7745314 0.074113 rs9387243 0.061961 rs4425620 0.057433 rs9372417 0.051926 rs1229831 0.086189 rs1548305 0.064194 rs1156783 0.106158 rs6908592 0.052346 rs562819 0.051332 rs11965969 0.083518 rs3798413 0.052439 rs17078062 0.083053 rs548101 0.051645 rs783642 0.058950 rs783371 0.050516 rs620590 0.168143 rs451411 0.050304 rs485768 0.079238 rs3777958 0.162725 rs9489138 0.060489 rs6942067 0.059372 rs4946265 0.059719 rs636205 0.053888 rs7754471 0.055134 rs7738597 0.056285 rs12208433 0.175988 rs11153725 0.051703 rs12204456 0.055376 rs11153771 0.072862 rs7742814 0.070079 rs4945630 0.092895 rs9320680 0.066608 rs3798603 0.054795 rs195077 0.096282 rs6910329 0.059596 rs9374827 0.067676 rs1028961 0.080785 rs6933285 0.059329 rs10484970 0.056006 rs10457375 0.057715 rs9320751 0.051604 rs4535586 0.052598 rs17082686 0.054776 rs12194792 0.066694 rs4535587 0.054187 rs9387916 0.118166 rs9482157 0.058886 rs2389541 0.054657 rs6925183 0.248141 rs4523118 0.084417 rs1034443 0.066649 rs2679699 0.050371 rs9388041 0.051027 rs2094574 0.061214 rs9398679 0.050181 rs6913003 0.074585 rs9490545 0.223750 rs9375185 0.063662 rs11154116 0.056849 rs4962262 0.063489 rs9401609
ok

npl:5> ps off
Postscript output is now 'off'

npl:6> score all
The current score function is now 'all'

npl:7> increment step 2
Scanning will be done in 2 steps per map interval

npl:8> max bits 19
Currently analyzing a maximum of 19 bits per pedigree

npl:9> haplo off
Haplotype output is now 'off'

npl:10> count recs off
Count recs is now 'off'

npl:11> discard off
Unaffected children are now used.

npl:12> off end
Scanning will be done 0.0 cM beyond the ends of the map

npl:13> scan pedin_7.06
scan pedigrees is running...

Number of pedigrees: 4
Total number of persons in pedigrees: 27


analyzing pedigree 1001... 
Pedigree 1001 has 2 bits (2 nonfounders and 2 founders).
using non-originals:  22 23

in pedigree 1001:
f_map_order[0:199] =   0  1  2  3  4  5  6  7  8  9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99100101102103104105106107108109110111112113114115116117118119120121122123124125126127128129130131132133134135136137138139140141142143144145146147148149150151152153154155156157158159
160161162163164165166167168169170171172173174175176177178179180181182183184185186187188189190191192193194195196197198199
                         X     X        X        X  X  X  X     X              X                          X           X        X        X        X  *     X              X     X     X     X     X              X  X     X  X  X  X     X        X     X  X           X              X     X        X     X  X  X     X        *  X  X     X     X        X     X  X  X  X  X           X  X  X  X              X     X  X     X     X  X                       X        X                    X     X  X     X       
      X        X  X                 X  X           X     X  X  X     X     X  X  X     X  X  X              X         
  (The markers marked above with a * or X are uninformative.)
  (* --> automatically removed                              )
  (X --> still used for prior/left/right probabilities      )


position  LOD score    NPL score  p-value    information
   0.00    0.123075     0.000000  1.000000    0.980072
   0.04    0.123416     0.000000  1.000000    0.983162
   0.08    0.123758     0.000000  1.000000    0.986400
   0.15    0.124348     0.000000  1.000000    0.992450
   0.22    0.124939     0.000000  1.000000    0.999907
   0.24    0.124938     0.000000  1.000000    0.999901
   0.27    0.124938     0.000000  1.000000    0.999907
   0.30    0.124937     0.000000  1.000000    0.999930
   0.34    0.124938     0.000000  1.000000    0.999975
   0.36    0.124938     0.000000  1.000000    0.999981
   0.39    0.124939     0.000000  1.000000    1.000000
   0.48    0.124937     0.000000  1.000000    0.999907
   0.56    0.124937     0.000000  1.000000    0.999931
   0.59    0.124938     0.000000  1.000000    0.999959
   0.61    0.124939     0.000000  1.000000    1.000000
   0.64    0.124937     0.000000  1.000000    0.999949
   0.67    0.124935     0.000000  1.000000    0.999914
   0.71    0.124932     0.000000  1.000000    0.999802
   0.75    0.124930     0.000000  1.000000    0.999721
   0.78    0.124929     0.000000  1.000000    0.999678
   0.81    0.124928     0.000000  1.000000    0.999646
   0.83    0.124928     0.000000  1.000000    0.999626
   0.86    0.124928     0.000000  1.000000    0.999615
   0.96    0.124929     0.000000  1.000000    0.999652
   1.07    0.124935     0.000000  1.000000    0.999834
   1.09    0.124937     0.000000  1.000000    0.999908
   1.12    0.124939     0.000000  1.000000    1.000000
   1.18    0.124937     0.000000  1.000000    0.999886
   1.24    0.124937     0.000000  1.000000    0.999828
   1.28    0.124937     0.000000  1.000000    0.999816
   1.33    0.124939     0.000000  1.000000    0.999838
   1.44    0.124937     0.000000  1.000000    0.999827
   1.56    0.124939     0.000000  1.000000    1.000000
   1.58    0.124939     0.000000  1.000000    0.999994
   1.61    0.124939     0.000000  1.000000    1.000000
   1.65    0.124936     0.000000  1.000000    0.999938
   1.69    0.124934     0.000000  1.000000    0.999911
   1.76    0.124933     0.000000  1.000000    0.999847
   1.83    0.124933     0.000000  1.000000    0.999855
   1.86    0.124934     0.000000  1.000000    0.999878
   1.89    0.124935     0.000000  1.000000    0.999915
   1.93    0.124936     0.000000  1.000000    0.999942
   1.97    0.124939     0.000000  1.000000    1.000000
   2.01    0.124939     0.000000  1.000000    0.999989
   2.04    0.124939     0.000000  1.000000    1.000000
   2.07    0.124939     0.000000  1.000000    0.999966
   2.09    0.124939     0.000000  1.000000    0.999946
   2.13    0.124939     0.000000  1.000000    0.999919
   2.16    0.124939     0.000000  1.000000    0.999909
   2.20    0.124938     0.000000  1.000000    0.999893
   2.24    0.124939     0.000000  1.000000    0.999902
   2.31    0.124937     0.000000  1.000000    0.999888
   2.38    0.124936     0.000000  1.000000    0.999950
   2.43    0.124937     0.000000  1.000000    0.999901
   2.47    0.124939     0.000000  1.000000    0.999891
   2.52    0.124938     0.000000  1.000000    0.999841
   2.57    0.124938     0.000000  1.000000    0.999825
   2.60    0.124938     0.000000  1.000000    0.999833
   2.64    0.124939     0.000000  1.000000    0.999857
   2.69    0.124938     0.000000  1.000000    0.999870
   2.74    0.124939     0.000000  1.000000    0.999926
   2.77    0.124939     0.000000  1.000000    0.999954
   2.80    0.124939     0.000000  1.000000    1.000000
   2.85    0.124937     0.000000  1.000000    0.999937
   2.90    0.124937     0.000000  1.000000    0.999915
   2.95    0.124937     0.000000  1.000000    0.999933
   3.01    0.124939     0.000000  1.000000    1.000000
   3.03    0.124939     0.000000  1.000000    0.999952
   3.06    0.124939     0.000000  1.000000    0.999921
   3.15    0.124937     0.000000  1.000000    0.999804
   3.24    0.124937     0.000000  1.000000    0.999794
   3.27    0.124938     0.000000  1.000000    0.999814
   3.29    0.124939     0.000000  1.000000    0.999846
   3.37    0.124931     0.000000  1.000000    0.999740
   3.45    0.124925     0.000000  1.000000    0.999740
   3.51    0.124922     0.000000  1.000000    0.999626
   3.57    0.124920     0.000000  1.000000    0.999566
   3.68    0.124920     0.000000  1.000000    0.999572
   3.78    0.124924     0.000000  1.000000    0.999718
   3.87    0.124930     0.000000  1.000000    0.999689
   3.96    0.124939     0.000000  1.000000    0.999791
   4.00    0.124936     0.000000  1.000000    0.999718
   4.05    0.124935     0.000000  1.000000    0.999688
   4.08    0.124935     0.000000  1.000000    0.999689
   4.11    0.124936     0.000000  1.000000    0.999704
   4.14    0.124937     0.000000  1.000000    0.999746
   4.18    0.124939     0.000000  1.000000    0.999823
   4.21    0.124938     0.000000  1.000000    0.740625
   4.25    0.124938     0.000000  1.000000    0.608726
   4.31    0.124938     0.000000  1.000000    0.510642
   4.37    0.124939     0.000000  1.000000    0.513244
   4.39    0.124939     0.000000  1.000000    0.544779
   4.42    0.124939     0.000000  1.000000    0.596878
   4.46    0.124939     0.000000  1.000000    0.730422
   4.50    0.124939     0.000000  1.000000    0.999982
   4.52    0.124939     0.000000  1.000000    0.999956
   4.55    0.124939     0.000000  1.000000    0.999945
   4.60    0.124939     0.000000  1.000000    0.999903
   4.64    0.124939     0.000000  1.000000    0.999892
   4.67    0.124939     0.000000  1.000000    0.999898
   4.69    0.124939     0.000000  1.000000    0.999914
   4.72    0.124939     0.000000  1.000000    0.999890
   4.75    0.124939     0.000000  1.000000    0.999881
   4.78    0.124939     0.000000  1.000000    0.999885
   4.81    0.124939     0.000000  1.000000    0.999907
   4.89    0.124939     0.000000  1.000000    0.999833
   4.97    0.124939     0.000000  1.000000    0.999845
   5.00    0.124939     0.000000  1.000000    0.999872
   5.03    0.124939     0.000000  1.000000    0.999916
   5.06    0.124939     0.000000  1.000000    0.999919
   5.08    0.124939     0.000000  1.000000    0.999936
   5.11    0.124939     0.000000  1.000000    0.999961
   5.14    0.124939     0.000000  1.000000    1.000000
   5.16    0.124939     0.000000  1.000000    0.999972
   5.19    0.124939     0.000000  1.000000    0.999959
   5.22    0.124939     0.000000  1.000000    0.999958
   5.25    0.124939     0.000000  1.000000    0.999970
   5.28    0.124939     0.000000  1.000000    0.999975
   5.31    0.124939     0.000000  1.000000    1.000000
   5.35    0.124939     0.000000  1.000000    0.999988
   5.39    0.124939     0.000000  1.000000    1.000000
   5.64    0.124939     0.000000  1.000000    0.999255
   5.90    0.124939     0.000000  1.000000    0.999350
   5.94    0.124939     0.000000  1.000000    0.999299
   5.99    0.124939     0.000000  1.000000    0.999283
   6.12    0.124939     0.000000  1.000000    0.999384
   6.25    0.124939     0.000000  1.000000    0.999699
   6.29    0.124939     0.000000  1.000000    0.999832
   6.32    0.124939     0.000000  1.000000    1.000000
   6.35    0.124939     0.000000  1.000000    0.999884
   6.38    0.124939     0.000000  1.000000    0.999790
   6.40    0.124939     0.000000  1.000000    0.999701
   6.43    0.124939     0.000000  1.000000    0.999624
   6.47    0.124939     0.000000  1.000000    0.999536
   6.51    0.124939     0.000000  1.000000    0.999467
   6.59    0.124939     0.000000  1.000000    0.999383
   6.67    0.124939     0.000000  1.000000    0.999382
   6.70    0.124939     0.000000  1.000000    0.999401
   6.72    0.124939     0.000000  1.000000    0.999432
   6.78    0.124939     0.000000  1.000000    0.999398
   6.84    0.124939     0.000000  1.000000    0.999409
   6.88    0.124939     0.000000  1.000000    0.999443
   6.92    0.124939     0.000000  1.000000    0.999499
   6.95    0.124939     0.000000  1.000000    0.999526
   6.98    0.124939     0.000000  1.000000    0.999569
   7.05    0.124939     0.000000  1.000000    0.999560
   7.12    0.124939     0.000000  1.000000    0.999624
   7.16    0.124939     0.000000  1.000000    0.999688
   7.19    0.124939     0.000000  1.000000    0.999781
   7.24    0.124939     0.000000  1.000000    0.999720
   7.28    0.124939     0.000000  1.000000    0.999688
   7.32    0.124939     0.000000  1.000000    0.999679
   7.35    0.124939     0.000000  1.000000    0.999688
   7.43    0.124939     0.000000  1.000000    0.999763
   7.51    0.124939     0.000000  1.000000    0.999928
   7.54    0.124939     0.000000  1.000000    0.999954
   7.57    0.124939     0.000000  1.000000    1.000000
   7.63    0.124939     0.000000  1.000000    0.999967
   7.70    0.124939     0.000000  1.000000    1.000000
   7.73    0.124939     0.000000  1.000000    0.999957
   7.77    0.124939     0.000000  1.000000    0.999937
   7.79    0.124939     0.000000  1.000000    0.999935
   7.82    0.124939     0.000000  1.000000    0.999944
   7.85    0.124939     0.000000  1.000000    0.999944
   7.89    0.124939     0.000000  1.000000    0.999961
   7.91    0.124939     0.000000  1.000000    0.999973
   7.94    0.124939     0.000000  1.000000    1.000000
   8.05    0.124939     0.000000  1.000000    0.999859
   8.16    0.124939     0.000000  1.000000    0.999897
   8.20    0.124939     0.000000  1.000000    0.999899
   8.24    0.124939     0.000000  1.000000    0.999927
   8.27    0.124939     0.000000  1.000000    0.999957
   8.29    0.124939     0.000000  1.000000    1.000000
   8.36    0.124939     0.000000  1.000000    0.999670
   8.43    0.124939     0.000000  1.000000    0.999443
   8.50    0.124939     0.000000  1.000000    0.999304
   8.56    0.124939     0.000000  1.000000    0.999222
   8.59    0.124939     0.000000  1.000000    0.999167
   8.62    0.124939     0.000000  1.000000    0.999123
   8.66    0.124939     0.000000  1.000000    0.999039
   8.70    0.124939     0.000000  1.000000    0.998981
   8.74    0.124939     0.000000  1.000000    0.998955
   8.77    0.124939     0.000000  1.000000    0.998943
   8.83    0.124939     0.000000  1.000000    0.998806
   8.89    0.124939     0.000000  1.000000    0.998721
   8.95    0.124939     0.000000  1.000000    0.998681
   9.00    0.124939     0.000000  1.000000    0.998677
   9.07    0.124939     0.000000  1.000000    0.998720
   9.14    0.124939     0.000000  1.000000    0.998817
   9.22    0.124939     0.000000  1.000000    0.998988
   9.29    0.124939     0.000000  1.000000    0.999239
