************************************************************************
* Output from:                                Mon May 13 10:32:48 2013 *
*                                                                      *
*        GENEHUNTER-MODSCORE - A modified version of GENEHUNTER        *
*                             (version 3.0)                            *
*                                                                      *
************************************************************************

'photo' is on: file is 'gh_10.out'

npl:2> load markers datain_10.06
rs9346906 0.0713 rs4392700 0.0522 rs10945816 0.0850 rs4709612 0.1970 rs7740031 0.1173 rs6908330 0.0505 rs10945861 0.0723 rs9346937 0.0510 rs1828819 0.1258 rs9347707 0.0550 rs577398 0.0515 rs566126 0.0613 rs2235993 0.0702 rs1022611 0.0530 rs6916948 0.1425 rs1555064 0.1987 rs4709696 0.2227 rs6903758 0.0561 rs4709704 0.1253 rs1629251 0.1788 rs4709725 0.0671 rs6933936 0.0623 rs4709737 0.1718 rs9458886 0.0710 rs12199352 0.0759 rs13215377 0.1193 rs11755754 0.0501 rs1040644 0.1561 rs7775629 0.1397
rs9456909 0.0570 rs7754718 0.0654 rs9458967 0.0534 rs4709819 0.0767 rs4709823 0.0860 rs9356186 0.2356 rs9459017 0.1537 rs9356192 0.1909 rs814255 0.3894 rs1496118 0.0892 rs9356221 0.0966 rs7760143 0.0784 rs6919146 0.0588 rs4709871 0.0678 rs968009 0.0989 rs996301 0.0546 rs11754642 0.1226 rs3967133 0.0544 rs1322193 0.1373 rs9347988 0.0534 rs894240 0.2289 rs6923393 0.0714 rs4709927 0.0575 rs533040

npl:4> # use rs2185276 0.211477 rs6922464 0.193665 rs1221934 0.058336 rs270309 0.055178 rs1674729 0.123010 rs4493751 0.053560 rs9479664 0.131321 rs1937600 0.050050 rs2350402 0.067865 rs7745695 0.065033 rs660756 0.244412 rs9383693 0.056258 rs6935927 0.066596 rs6930716 0.067630 rs2092417 0.063153 rs742517 0.160016 rs9479825 0.062212 rs1933685 0.056131 rs7745077 0.103160 rs2185112 0.113590 rs12194277 0.168309 rs6911971 0.078276 rs17085526 0.134980 rs9371822 0.125744 rs9479954 0.130735 rs6557385 0.320229 rs6934056 0.063655 rs7745332 0.132246 rs9322494 0.185892 rs7746011 0.085310 rs7774757 0.054015 rs11156008 0.064507 rs9397228 0.050379 rs6905473 0.148317 rs6919431 0.056218 rs6557409 0.069006 rs1408756 0.068468 rs335405 0.169224 rs13207865 0.057831 rs231957 0.053040 rs6919626 0.055244 rs7738860 0.061565 rs11755068 0.058816 rs4407725 0.248154 rs4128674 0.050990 rs9371930 0.062759 rs9371932 0.050566 rs9397861 0.093132 rs9383788 0.149208 rs1349239 0.081548 rs2354391 0.050233 rs4394225 0.054973 rs17187232 0.064812 rs6557482 0.052604 rs4382278 0.204615 rs9480304 0.053174 rs7739135 0.062835 rs4429960 0.069852 rs9371428 0.136176 rs2603433 0.051258 rs2493701 0.071067 rs9480347 0.073098 rs1022984 0.060584 rs9397956 0.230890 rs4870483 0.061686 rs11961360 0.057826 rs6906983 0.063839 rs7770280 0.084620 rs3734440 0.082360 rs12211307 0.123725 rs1007250 0.652748 rs602890 0.058104 rs675658 0.058372 rs9458301 0.070411 rs1864500 0.190478 rs928008 0.201728 rs2746217 0.086407 rs10455934 0.056406 rs2295893 0.054913 rs1009014 0.052051 rs662185 0.058763 rs4710078 0.054600 rs827977 0.074590 rs2083587 0.050601 rs9457413 0.051630 rs9457437 0.094025 rs6933401 0.058294 rs7746144 0.063296 rs9457509 0.111788 rs12662184 0.051739 rs1738074 0.050759 rs3120629 0.121727 rs7765276 0.064663 rs2485328 0.171092 rs449602 0.083450 rs6455633 0.137284 rs6455639 0.065364 rs4709326 0.067143 rs9355736 0.131936 rs10945617 0.172904 rs7755526 0.052910 rs4709364 0.129466 rs6924573 0.052125 rs1003737 0.051356 rs4709390 0.059113 rs920812 0.055305 rs622342 0.105124 rs2083867 0.081291 rs596881 0.052122 rs316029 0.056029 rs437865 0.074365 rs1367211 0.052178 rs7767705 0.120410 rs9295131 0.053120 rs2489944 0.176527 rs590884 0.053415 rs1562026 0.050473 rs10945713 0.056567 rs2064721 0.057508 rs7738367 0.052951 rs3823058 0.207403 rs1077281 0.162638 rs9347493 0.083253 rs9458225 0.079310 rs7766508 0.380474 rs6455728 0.133447 rs11968360 0.084820 rs6903203 0.077112 rs9456676 0.051570 rs480557 0.060316 rs6910938 0.069589 rs9364605 0.079879 rs6455744 0.053735 rs9347532 0.113921 rs6921226 0.062451 rs4708928 0.127606 rs7760443 0.119834 rs3016538 0.068671 rs9347543 0.117718 rs12111115 0.073127 rs6909000 0.090451 rs12111075 0.214655 rs9347564 0.060369 rs1954916 0.076214 rs1893551 0.134552 rs713053 0.155026 rs10945802 0.144376 rs9346906 0.071214 rs4392700 0.052214 rs10945816 0.084974 rs4709612 0.197037 rs7740031 0.117310 rs6908330 0.050482 rs10945861 0.072294 rs9346937 0.051066 rs1828819 0.125719 rs9347707 0.055046 rs577398 0.051517 rs566126 0.061318 rs2235993 0.070258 rs1022611 0.053068 rs6916948 0.142470 rs1555064 0.198743 rs4709696 0.222734 rs6903758 0.056087 rs4709704 0.125217 rs1629251 0.178809 rs4709725 0.067151 rs6933936 0.062347 rs4709737 0.171838 rs9458886 0.070943 rs12199352 0.075827 rs13215377 0.119347 rs11755754 0.050175 rs1040644 0.156158 rs7775629 0.139729 rs9456909 0.056983 rs7754718 0.065433 rs9458967 0.053388 rs4709819 0.076659 rs4709823 0.085982 rs9356186 0.235579 rs9459017 0.153723 rs9356192 0.190838 rs814255 0.389415 rs1496118 0.089208 rs9356221 0.096573 rs7760143 0.078399 rs6919146 0.058876 rs4709871 0.067799 rs968009 0.098891 rs996301 0.054641 rs11754642 0.122594 rs3967133 0.054440 rs1322193 0.137317 rs9347988 0.053474 rs894240 0.228915 rs6923393 0.071358 rs4709927 0.057542 rs533040
ok

npl:5> ps off
Postscript output is now 'off'

npl:6> score all
The current score function is now 'all'

npl:7> increment step 2
Scanning will be done in 2 steps per map interval

npl:8> max bits 19
Currently analyzing a maximum of 19 bits per pedigree

npl:9> haplo off
Haplotype output is now 'off'

npl:10> count recs off
Count recs is now 'off'

npl:11> discard off
Unaffected children are now used.

npl:12> off end
Scanning will be done 0.0 cM beyond the ends of the map

npl:13> scan pedin_10.06
scan pedigrees is running...

Number of pedigrees: 4
Total number of persons in pedigrees: 27


analyzing pedigree 1001... 
Pedigree 1001 has 2 bits (2 nonfounders and 2 founders).
using non-originals:  22 23

in pedigree 1001:
f_map_order[0:199] =   0  1  2  3  4  5  6  7  8  9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99100101102103104105106107108109110111112113114115116117118119120121122123124125126127128129130131132133134135136137138139140141142143144145146147148149150151152153154155156157158159
160161162163164165166167168169170171172173174175176177178179180181182183184185186187188189190191192193194195196197198199
                      X  X        X  X  X                    X  X     X  X                    X  X                          X        X           X     X     X  X  X     X  X     X     X  X  X     X  X        X  X  X  X  X        X           X                       X  X              X              X              X     X                       X     X                    X  X        X                       X                    X  X  X     X     X  X  X                                      X          
      X  X  X     X  X                 X                                X                    X  X     X     X  X  X   
  (The markers marked above with a * or X are uninformative.)
  (* --> automatically removed                              )
  (X --> still used for prior/left/right probabilities      )


position  LOD score    NPL score  p-value    information
   0.00    0.121462     0.000000  1.000000    0.932454
   0.11    0.122361     0.000000  1.000000    0.947366
   0.21    0.123266     0.000000  1.000000    0.963431
   0.31    0.124100     0.000000  1.000000    0.979705
   0.41    0.124939     0.000000  1.000000    0.999911
   0.43    0.124938     0.000000  1.000000    0.999865
   0.46    0.124939     0.000000  1.000000    0.999854
   0.49    0.124937     0.000000  1.000000    0.999794
   0.52    0.124935     0.000000  1.000000    0.999748
   0.58    0.124933     0.000000  1.000000    0.999685
   0.64    0.124931     0.000000  1.000000    0.999671
   0.67    0.124931     0.000000  1.000000    0.999680
   0.70    0.124931     0.000000  1.000000    0.999697
   0.76    0.124933     0.000000  1.000000    0.999782
   0.83    0.124936     0.000000  1.000000    0.999933
   0.85    0.124937     0.000000  1.000000    0.999952
   0.88    0.124939     0.000000  1.000000    0.999986
   0.91    0.124939     0.000000  1.000000    0.999983
   0.94    0.124939     0.000000  1.000000    1.000000
   0.98    0.124939     0.000000  1.000000    0.999953
   1.01    0.124939     0.000000  1.000000    0.999928
   1.13    0.124936     0.000000  1.000000    0.999826
   1.25    0.124939     0.000000  1.000000    0.999935
   1.28    0.124936     0.000000  1.000000    0.999910
   1.31    0.124934     0.000000  1.000000    0.999904
   1.34    0.124932     0.000000  1.000000    0.999840
   1.38    0.124930     0.000000  1.000000    0.999794
   1.41    0.124929     0.000000  1.000000    0.999764
   1.44    0.124927     0.000000  1.000000    0.999750
   1.48    0.124927     0.000000  1.000000    0.999750
   1.51    0.124926     0.000000  1.000000    0.999766
   1.59    0.124927     0.000000  1.000000    0.999720
   1.67    0.124930     0.000000  1.000000    0.999763
   1.70    0.124932     0.000000  1.000000    0.999803
   1.73    0.124934     0.000000  1.000000    0.999856
   1.76    0.124936     0.000000  1.000000    0.999919
   1.79    0.124939     0.000000  1.000000    1.000000
   1.84    0.124938     0.000000  1.000000    0.999955
   1.89    0.124939     0.000000  1.000000    0.999955
   1.95    0.124937     0.000000  1.000000    0.999916
   2.00    0.124935     0.000000  1.000000    0.999929
   2.09    0.124936     0.000000  1.000000    0.999910
   2.17    0.124939     0.000000  1.000000    1.000000
   2.21    0.124938     0.000000  1.000000    0.999986
   2.25    0.124939     0.000000  1.000000    1.000000
   2.32    0.124938     0.000000  1.000000    0.999963
   2.38    0.124939     0.000000  1.000000    1.000000
   2.45    0.124933     0.000000  1.000000    0.999758
   2.51    0.124929     0.000000  1.000000    0.999593
   2.58    0.124926     0.000000  1.000000    0.999477
   2.64    0.124924     0.000000  1.000000    0.999415
   2.80    0.124927     0.000000  1.000000    0.999477
   2.96    0.124939     0.000000  1.000000    0.999872
   2.99    0.124939     0.000000  1.000000    0.999924
   3.02    0.124939     0.000000  1.000000    1.000000
   3.09    0.124938     0.000000  1.000000    0.999901
   3.16    0.124939     0.000000  1.000000    0.999874
   3.25    0.124937     0.000000  1.000000    0.999827
   3.34    0.124939     0.000000  1.000000    0.999903
   3.39    0.124938     0.000000  1.000000    0.999934
   3.43    0.124939     0.000000  1.000000    1.000000
   3.45    0.124938     0.000000  1.000000    0.999986
   3.48    0.124938     0.000000  1.000000    0.999985
   3.51    0.124938     0.000000  1.000000    0.999977
   3.55    0.124939     0.000000  1.000000    0.999986
   3.57    0.124939     0.000000  1.000000    0.999987
   3.60    0.124939     0.000000  1.000000    1.000000
   3.67    0.124936     0.000000  1.000000    0.999907
   3.75    0.124936     0.000000  1.000000    0.999899
   3.77    0.124936     0.000000  1.000000    0.999916
   3.80    0.124936     0.000000  1.000000    0.999947
   3.84    0.124937     0.000000  1.000000    0.999962
   3.87    0.124939     0.000000  1.000000    1.000000
   3.90    0.124937     0.000000  1.000000    0.999937
   3.94    0.124936     0.000000  1.000000    0.999897
   4.02    0.124935     0.000000  1.000000    0.999871
   4.11    0.124936     0.000000  1.000000    0.999948
   4.14    0.124937     0.000000  1.000000    0.999959
   4.17    0.124939     0.000000  1.000000    0.999987
   4.19    0.124939     0.000000  1.000000    0.999987
   4.22    0.124939     0.000000  1.000000    1.000000
   4.25    0.124937     0.000000  1.000000    0.999947
   4.27    0.124935     0.000000  1.000000    0.999911
   4.31    0.124934     0.000000  1.000000    0.999885
   4.34    0.124933     0.000000  1.000000    0.999874
   4.37    0.124932     0.000000  1.000000    0.999800
   4.39    0.124931     0.000000  1.000000    0.999744
   4.52    0.124932     0.000000  1.000000    0.999639
   4.64    0.124939     0.000000  1.000000    0.999741
   4.67    0.124938     0.000000  1.000000    0.999723
   4.69    0.124937     0.000000  1.000000    0.999716
   4.73    0.124936     0.000000  1.000000    0.999719
   4.76    0.124936     0.000000  1.000000    0.999736
   4.78    0.124936     0.000000  1.000000    0.999759
   4.81    0.124936     0.000000  1.000000    0.999791
   4.85    0.124937     0.000000  1.000000    0.999875
   4.90    0.124939     0.000000  1.000000    1.000000
   4.97    0.124936     0.000000  1.000000    0.999884
   5.05    0.124935     0.000000  1.000000    0.999855
   5.09    0.124936     0.000000  1.000000    0.999871
   5.13    0.124937     0.000000  1.000000    0.999911
   5.16    0.124938     0.000000  1.000000    0.999949
   5.18    0.124939     0.000000  1.000000    1.000000
   5.21    0.124938     0.000000  1.000000    0.999941
   5.24    0.124938     0.000000  1.000000    0.999898
   5.27    0.124938     0.000000  1.000000    0.999864
   5.30    0.124939     0.000000  1.000000    0.999846
   5.33    0.124936     0.000000  1.000000    0.999768
   5.35    0.124933     0.000000  1.000000    0.999705
   5.46    0.124926     0.000000  1.000000    0.999556
   5.56    0.124922     0.000000  1.000000    0.999540
   5.58    0.124922     0.000000  1.000000    0.999557
   5.61    0.124921     0.000000  1.000000    0.999584
   5.64    0.124922     0.000000  1.000000    0.999628
   5.67    0.124922     0.000000  1.000000    0.999691
   5.71    0.124923     0.000000  1.000000    0.999569
   5.74    0.124924     0.000000  1.000000    0.999477
   5.81    0.124928     0.000000  1.000000    0.999354
   5.88    0.124934     0.000000  1.000000    0.999298
   5.91    0.124936     0.000000  1.000000    0.999295
   5.93    0.124939     0.000000  1.000000    0.999306
   5.97    0.124939     0.000000  1.000000    0.999242
   6.00    0.124939     0.000000  1.000000    0.999197
   6.04    0.124935     0.000000  1.000000    0.999082
   6.08    0.124933     0.000000  1.000000    0.998991
   6.11    0.124931     0.000000  1.000000    0.998929
   6.14    0.124929     0.000000  1.000000    0.998879
   6.25    0.124926     0.000000  1.000000    0.998783
   6.37    0.124927     0.000000  1.000000    0.998836
   6.40    0.124928     0.000000  1.000000    0.998876
   6.43    0.124930     0.000000  1.000000    0.998927
   6.46    0.124931     0.000000  1.000000    0.998985
   6.49    0.124933     0.000000  1.000000    0.999054
   6.52    0.124936     0.000000  1.000000    0.999143
   6.55    0.124939     0.000000  1.000000    0.999251
   6.59    0.124938     0.000000  1.000000    0.999314
   6.63    0.124939     0.000000  1.000000    0.999403
   6.68    0.124932     0.000000  1.000000    0.999367
   6.72    0.124927     0.000000  1.000000    0.999367
   6.78    0.124919     0.000000  1.000000    0.999419
   6.84    0.124913     0.000000  1.000000    0.999546
   7.17    0.124903     0.000000  1.000000    0.999045
   7.49    0.124930     0.000000  1.000000    0.999830
   7.52    0.124934     0.000000  1.000000    0.999833
   7.55    0.124939     0.000000  1.000000    0.999866
   7.58    0.124938     0.000000  1.000000    0.999800
   7.61    0.124938     0.000000  1.000000    0.999750
   7.65    0.124938     0.000000  1.000000    0.999705
   7.68    0.124939     0.000000  1.000000    0.999679
   7.78    0.124937     0.000000  1.000000    0.999574
   7.87    0.124939     0.000000  1.000000    0.999592
   7.97    0.124937     0.000000  1.000000    0.999592
   8.07    0.124939     0.000000  1.000000    0.999730
   8.12    0.124938     0.000000  1.000000    0.999784
   8.16    0.124939     0.000000  1.000000    0.999869
   8.19    0.124939     0.000000  1.000000    0.999924
   8.22    0.124939     0.000000  1.000000    1.000000
   8.24    0.124938     0.000000  1.000000    0.999987
   8.27    0.124938     0.000000  1.000000    0.999988
   8.30    0.124938     0.000000  1.000000    0.999988
   8.32    0.124939     0.000000  1.000000    1.000000
   8.35    0.124938     0.000000  1.000000    0.999962
   8.38    0.124937     0.000000  1.000000    0.999940
   8.41    0.124937     0.000000  1.000000    0.999931
   8.44    0.124937     0.000000  1.000000    0.999934
   8.47    0.124938     0.000000  1.000000    0.999955
   8.51    0.124939     0.000000  1.000000    1.000000
   8.54    0.124939     0.000000  1.000000    0.999994
   8.56    0.124939     0.000000  1.000000    1.000000
   8.59    0.124939     0.000000  1.000000    0.999994
   8.61    0.124939     0.000000  1.000000    1.000000
   8.66    0.124937     0.000000  1.000000    0.999959
   8.71    0.124937     0.000000  1.000000    0.999956
   8.74    0.124937     0.000000  1.000000    0.999932
   8.77    0.124937     0.000000  1.000000    0.999923
   8.80    0.124938     0.000000  1.000000    0.999927
   8.83    0.124939     0.000000  1.000000    0.999948
   8.88    0.124937     0.000000  1.000000    0.999927
   8.94    0.124937     0.000000  1.000000    0.999956
   8.97    0.124937     0.000000  1.000000    0.999956
   8.99    0.124937     0.000000  1.000000    0.999967
   9.02    0.124938     0.000000  1.000000    0.999959
   9.04    0.124939     0.000000  1.000000    0.999963
   9.10    0.124937     0.000000  1.000000    0.999917
   9.16    0.124937     0.000000  1.000000    0.999926
   9.20    0.124938     0.000000  1.000000    0.999953
   9.23    0.124939     0.000000  1.000000    1.000000
   9.31    0.124937     0.000000  1.000000    0.999916
   9.40    0.124939     0.000000  1.000000    0.999946
   9.44    0.124938     0.000000  1.000000    0.999958
   9.48    0.124939     0.000000  1.000000    1.000000
