************************************************************************
* Output from:                                Mon May 13 10:32:32 2013 *
*                                                                      *
*        GENEHUNTER-MODSCORE - A modified version of GENEHUNTER        *
*                             (version 3.0)                            *
*                                                                      *
************************************************************************

'photo' is on: file is 'gh_2.out'

npl:2> load markers datain_2.06
rs471693 0.0616 rs549655 0.1152 rs3734273 0.1132 rs6903956 0.0604 rs2235384 0.1091 rs4713922 0.1067 rs9368918 0.1974 rs9357221 0.1774 rs169713 0.0639 rs1570989 0.0569 rs10947819 0.1205 rs4714268 0.1386 rs219988 0.0616 rs7749495 0.1141 rs9394696 0.0754 rs9380978 0.0720 rs9381015 0.0528 rs1931550 0.2084 rs6458229 0.0501 rs7740766 0.0676 rs4714604 0.0530 rs12199205 0.1203 rs6920298 0.0774 rs6927364 0.0938 rs519167 0.0743 rs475543 0.1050 rs6458461 0.0574 rs12528956 0.1187 rs7454157 0.0524 rs6922782
0.0562 rs9463377 0.0677 rs1223521 0.1773 rs6458720 0.0513 rs1512414 0.0762 rs2496132 0.0961 rs497505 0.1714 rs536916 0.0803 rs551499 0.1961 rs4712032 0.0594 rs4715451 0.1000 rs4715562 0.1344 rs6899735 0.0720 rs2274088 0.0955 rs9382889 0.0630 rs9476476 0.0522 rs2092204 0.1194 rs853372 0.0584 rs853346 0.1178 rs2094923 0.1076 rs7752155 0.0529 rs737548 0.0542 rs9476543 0.0720 rs9367837 0.0626 rs9396503 0.1343 rs9370770 0.0561 rs7747013 0.3985 rs764650 0.1848 rs9476648 0.0824 rs2500081 0.1287 rs233494
0.0775 rs6908102 0.0618 rs6902553 0.2026 rs2179990 0.2613 rs6941421 0.0523 rs9464779 0.0665 rs13195345 0.0527 rs2235258 0.0745 rs2031819 0.0532 rs1109287 0.1316 rs522264 0.0501 rs9296994 0.0697 rs1891518 0.0543 rs10498686 0.0556 rs7767544 0.0672 rs6459448 0.0563 rs3757354 0.0506 rs7742617 0.0863 rs7748814 0.1080 rs179993 0.1168 rs2237217 0.1076 rs404143 0.0789 rs10484363 0.1644 rs2299088 0.0674 rs9396682 0.0554 rs9477166 0.0540 rs236981 0.1166 rs2299070 0.0609 rs1359067 0.0909 rs666215 0.0804
rs707848 0.0783 rs623897 0.0604 rs602206 0.2263 rs1150644 0.2072 rs927366 0.0869 rs7755677 0.0513 rs4360123 0.0534 rs6914177 0.0610 rs13217920 0.0816 rs12216482 0.0790 rs7773313 0.1152 rs1555111 0.0989 rs10807611 0.0570 rs6925145 0.0700 rs7743695 0.2765 rs4712311 0.0597 rs7766167 0.1241 rs4294009 0.0505 rs214596 0.1188 rs214506 0.0905 rs1408263 0.1024 rs4716273 0.0526 rs1474618 0.0504 rs9477837 0.0704 rs6911193 0.0587 rs9368028 0.0519 rs9366275 0.0606 rs9465274 0.0558 rs6911832 0.0500 rs6905315
0.1786 rs4235993 0.2334 rs760669 0.1283 rs2328483 0.2150 rs17547028 0.0501 rs9465498 0.2162 rs1047033 0.1208 rs11754400 0.0662 rs2328421 0.1556 rs499899 0.0582 rs562646 0.0504 rs602640 0.0509 rs9348410 0.1322 rs16883364 0.0558 rs1202196 0.1799 rs586124 0.0579 rs9465656 0.2921 rs7746765 0.0768 rs1887476 0.0503 rs2208438 0.0708 rs1570155 0.1106 rs746720 0.0859 rs11964747

npl:4> # use rs197123 0.077326 rs9379163 0.050209 rs11243239 0.072657 rs491511 0.090686 rs9505400 0.207062 rs9392985 0.095652 rs1591996 0.101642 rs10484750 0.055604 rs850170 0.162893 rs7765012 0.118480 rs9393069 0.151040 rs4475363 0.062170 rs4246086 0.051187 rs9379274 0.180112 rs11243295 0.083895 rs12205137 0.343736 rs1324546 0.331884 rs1830947 0.055532 rs7746692 0.052761 rs2209543 0.057435 rs2017505 0.184260 rs7757300 0.106643 rs1328134 0.054183 rs1206919 0.107856 rs6459434 0.055560 rs9396752 0.054794 rs201267 0.056217 rs855397 0.067046 rs855394 0.078116 rs4716306 0.323808 rs6899499 0.065888 rs1029124 0.058076 rs6900553 0.188082 rs1023276 0.074724 rs12209059 0.051379 rs9465973 0.101689 rs3818408 0.102448 rs1621700 0.079555 rs9348513 0.073462 rs3889361 0.061810 rs502431 0.068579 rs1226013 0.063175 rs504083 0.091942 rs7755748 0.073574 rs4712802 0.112059 rs529124 0.052656 rs478791 0.086963 rs6456719 0.084152 rs4711127 0.172939 rs13214666 0.067047 rs3798727 0.052990 rs2182336 0.177193 rs9393992 0.232746 rs11964334 0.054155 rs9791189 0.170102 rs4713432 0.087806 rs3798752 0.061587 rs9461735 0.055938 rs9469223 0.093420 rs471693 0.061671 rs549655 0.115243 rs3734273 0.113234 rs6903956 0.060393 rs2235384 0.109142 rs4713922 0.106755 rs9368918 0.197364 rs9357221 0.177429 rs169713 0.063904 rs1570989 0.056966 rs10947819 0.120540 rs4714268 0.138570 rs219988 0.061668 rs7749495 0.114171 rs9394696 0.075324 rs9380978 0.071967 rs9381015 0.052806 rs1931550 0.208415 rs6458229 0.050103 rs7740766 0.067675 rs4714604 0.052998 rs12199205 0.120299 rs6920298 0.077374 rs6927364 0.093785 rs519167 0.074219 rs475543 0.105039 rs6458461 0.057464 rs12528956 0.118740 rs7454157 0.052440 rs6922782 0.056225 rs9463377 0.067775 rs1223521 0.177315 rs6458720 0.051330 rs1512414 0.076128 rs2496132 0.096103 rs497505 0.171403 rs536916 0.080301 rs551499 0.196103 rs4712032 0.059406 rs4715451 0.100023 rs4715562 0.134349 rs6899735 0.071950 rs2274088 0.095452 rs9382889 0.063026 rs9476476 0.052248 rs2092204 0.119451 rs853372 0.058459 rs853346 0.117855 rs2094923 0.107570 rs7752155 0.052944 rs737548 0.054203 rs9476543 0.071944 rs9367837 0.062655 rs9396503 0.134262 rs9370770 0.056093 rs7747013 0.398447 rs764650 0.184879 rs9476648 0.082329 rs2500081 0.128630 rs233494 0.077464 rs6908102 0.061819 rs6902553 0.202587 rs2179990 0.261312 rs6941421 0.052353 rs9464779 0.066557 rs13195345 0.052765 rs2235258 0.074487 rs2031819 0.053261 rs1109287 0.131576 rs522264 0.050091 rs9296994 0.069753 rs1891518 0.054297 rs10498686 0.055657 rs7767544 0.067254 rs6459448 0.056296 rs3757354 0.050616 rs7742617 0.086249 rs7748814 0.107972 rs179993 0.116835 rs2237217 0.107653 rs404143 0.078887 rs10484363 0.164341 rs2299088 0.067399 rs9396682 0.055421 rs9477166 0.054079 rs236981 0.116666 rs2299070 0.060916 rs1359067 0.090894 rs666215 0.080407 rs707848 0.078236 rs623897 0.060439 rs602206 0.226295 rs1150644 0.207236 rs927366 0.086865 rs7755677 0.051320 rs4360123 0.053432 rs6914177 0.060997 rs13217920 0.081537 rs12216482 0.078931 rs7773313 0.115272 rs1555111 0.098924 rs10807611 0.057010 rs6925145 0.070017 rs7743695 0.276463 rs4712311 0.059779 rs7766167 0.124077 rs4294009 0.050481 rs214596 0.118865 rs214506 0.090508 rs1408263 0.102364 rs4716273 0.052654 rs1474618 0.050407 rs9477837 0.070429 rs6911193 0.058692 rs9368028 0.051929 rs9366275 0.060677 rs9465274 0.055842 rs6911832 0.050061 rs6905315 0.178636 rs4235993 0.233445 rs760669 0.128298 rs2328483 0.214938 rs17547028 0.050088 rs9465498 0.216195 rs1047033 0.120818 rs11754400 0.066252 rs2328421 0.155629 rs499899 0.058273 rs562646 0.050406 rs602640 0.050970 rs9348410 0.132135 rs16883364 0.055800 rs1202196 0.179910 rs586124 0.057937 rs9465656 0.292093 rs7746765 0.076779 rs1887476 0.050337 rs2208438 0.070737 rs1570155 0.110583 rs746720 0.085902 rs11964747
ok

npl:5> ps off
Postscript output is now 'off'

npl:6> score all
The current score function is now 'all'

npl:7> increment step 2
Scanning will be done in 2 steps per map interval

npl:8> max bits 19
Currently analyzing a maximum of 19 bits per pedigree

npl:9> haplo off
Haplotype output is now 'off'

npl:10> count recs off
Count recs is now 'off'

npl:11> discard off
Unaffected children are now used.

npl:12> off end
Scanning will be done 0.0 cM beyond the ends of the map

npl:13> scan pedin_2.06
scan pedigrees is running...

Number of pedigrees: 4
Total number of persons in pedigrees: 27


analyzing pedigree 1001... 
Pedigree 1001 has 2 bits (2 nonfounders and 2 founders).
using non-originals:  22 23

in pedigree 1001:
f_map_order[0:199] =   0  1  2  3  4  5  6  7  8  9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99100101102103104105106107108109110111112113114115116117118119120121122123124125126127128129130131132133134135136137138139140141142143144145146147148149150151152153154155156157158159
160161162163164165166167168169170171172173174175176177178179180181182183184185186187188189190191192193194195196197198199
                                                       X                 X  X                       X        X              X           X     X              X  X                       X  X              X  X     X                       X           X           X  X  X  X                                                           X           X           X        X  X  X     X  X  X                 X           X  X           X     X        X     X  X              X  X  X        X  X  X        X       
         X     X  X        X           X  X        X  X           *     X  X     X  X     X           X  X           X
  (The markers marked above with a * or X are uninformative.)
  (* --> automatically removed                              )
  (X --> still used for prior/left/right probabilities      )


position  LOD score    NPL score  p-value    information
   0.00    0.124939     0.000000  1.000000    0.991674
   0.04    0.124939     0.000000  1.000000    0.995409
   0.08    0.124939     0.000000  1.000000    0.999938
   0.10    0.124939     0.000000  1.000000    0.999926
   0.13    0.124939     0.000000  1.000000    0.999924
   0.16    0.124939     0.000000  1.000000    0.999918
   0.20    0.124939     0.000000  1.000000    0.999933
   0.25    0.124939     0.000000  1.000000    0.999948
   0.29    0.124939     0.000000  1.000000    1.000000
   0.39    0.124939     0.000000  1.000000    0.999883
   0.50    0.124939     0.000000  1.000000    0.999927
   0.55    0.124939     0.000000  1.000000    0.999925
   0.59    0.124939     0.000000  1.000000    0.999962
   0.64    0.124939     0.000000  1.000000    0.999919
   0.70    0.124939     0.000000  1.000000    0.999919
   0.72    0.124939     0.000000  1.000000    0.999907
   0.75    0.124939     0.000000  1.000000    0.999908
   0.83    0.124939     0.000000  1.000000    0.999902
   0.91    0.124939     0.000000  1.000000    1.000000
   0.97    0.124939     0.000000  1.000000    0.999915
   1.03    0.124939     0.000000  1.000000    0.999889
   1.11    0.124939     0.000000  1.000000    0.999832
   1.18    0.124939     0.000000  1.000000    0.999855
   1.21    0.124939     0.000000  1.000000    0.999888
   1.25    0.124939     0.000000  1.000000    0.999937
   1.27    0.124939     0.000000  1.000000    0.999961
   1.30    0.124939     0.000000  1.000000    1.000000
   1.39    0.124939     0.000000  1.000000    0.796269
   1.48    0.124939     0.000000  1.000000    0.679317
   1.52    0.124939     0.000000  1.000000    0.638122
   1.56    0.124939     0.000000  1.000000    0.603443
   1.73    0.124937     0.000000  1.000000    0.516122
   1.90    0.124939     0.000000  1.000000    0.503589
   2.07    0.124933     0.000000  1.000000    0.559172
   2.24    0.124933     0.000000  1.000000    0.695062
   2.26    0.124934     0.000000  1.000000    0.728405
   2.29    0.124936     0.000000  1.000000    0.765946
   2.32    0.124937     0.000000  1.000000    0.806319
   2.34    0.124939     0.000000  1.000000    0.852653
   2.37    0.124939     0.000000  1.000000    0.913073
   2.40    0.124939     0.000000  1.000000    0.999986
   2.49    0.124934     0.000000  1.000000    0.999871
   2.59    0.124933     0.000000  1.000000    0.999889
   2.64    0.124934     0.000000  1.000000    0.999892
   2.69    0.124936     0.000000  1.000000    0.999939
   2.72    0.124937     0.000000  1.000000    0.999950
   2.75    0.124939     0.000000  1.000000    0.999976
   2.80    0.124938     0.000000  1.000000    0.999964
   2.85    0.124939     0.000000  1.000000    1.000000
   2.88    0.124939     0.000000  1.000000    0.999993
   2.91    0.124939     0.000000  1.000000    1.000000
   2.94    0.124938     0.000000  1.000000    0.999980
   2.97    0.124938     0.000000  1.000000    0.999974
   2.99    0.124938     0.000000  1.000000    0.999980
   3.02    0.124939     0.000000  1.000000    1.000000
   3.05    0.124939     0.000000  1.000000    0.999926
   3.09    0.124939     0.000000  1.000000    0.999876
   3.13    0.124936     0.000000  1.000000    0.999771
   3.17    0.124934     0.000000  1.000000    0.999692
   3.33    0.124932     0.000000  1.000000    0.999580
   3.49    0.124939     0.000000  1.000000    0.999804
   3.52    0.124939     0.000000  1.000000    0.999838
   3.56    0.124939     0.000000  1.000000    0.999890
   3.59    0.124939     0.000000  1.000000    0.999935
   3.61    0.124939     0.000000  1.000000    1.000000
   3.71    0.124937     0.000000  1.000000    0.999890
   3.80    0.124939     0.000000  1.000000    0.999914
   3.84    0.124938     0.000000  1.000000    0.999913
   3.88    0.124938     0.000000  1.000000    0.999933
   3.90    0.124938     0.000000  1.000000    0.999960
   3.93    0.124939     0.000000  1.000000    1.000000
   3.98    0.124938     0.000000  1.000000    0.999958
   4.03    0.124939     0.000000  1.000000    0.999960
   4.08    0.124937     0.000000  1.000000    0.999929
   4.13    0.124936     0.000000  1.000000    0.999941
   4.17    0.124936     0.000000  1.000000    0.999921
   4.21    0.124936     0.000000  1.000000    0.999926
   4.25    0.124937     0.000000  1.000000    0.999951
   4.29    0.124939     0.000000  1.000000    1.000000
   4.32    0.124938     0.000000  1.000000    0.999974
   4.35    0.124938     0.000000  1.000000    0.999965
   4.38    0.124938     0.000000  1.000000    0.999972
   4.42    0.124939     0.000000  1.000000    1.000000
   4.45    0.124938     0.000000  1.000000    0.999979
   4.48    0.124938     0.000000  1.000000    0.999977
   4.53    0.124938     0.000000  1.000000    0.999970
   4.57    0.124939     0.000000  1.000000    1.000000
   4.61    0.124937     0.000000  1.000000    0.999953
   4.64    0.124936     0.000000  1.000000    0.999932
   4.70    0.124934     0.000000  1.000000    0.999866
   4.76    0.124934     0.000000  1.000000    0.999848
   4.78    0.124935     0.000000  1.000000    0.999854
   4.81    0.124935     0.000000  1.000000    0.999870
   4.85    0.124937     0.000000  1.000000    0.999918
   4.90    0.124939     0.000000  1.000000    1.000000
   4.94    0.124938     0.000000  1.000000    0.999957
   4.98    0.124939     0.000000  1.000000    0.999945
   5.07    0.124929     0.000000  1.000000    0.999764
   5.15    0.124923     0.000000  1.000000    0.999703
   5.19    0.124921     0.000000  1.000000    0.999667
   5.22    0.124919     0.000000  1.000000    0.999647
   5.25    0.124919     0.000000  1.000000    0.999628
   5.27    0.124918     0.000000  1.000000    0.999621
   5.36    0.124917     0.000000  1.000000    0.999583
   5.45    0.124920     0.000000  1.000000    0.999652
   5.57    0.124927     0.000000  1.000000    0.999722
   5.68    0.124939     0.000000  1.000000    1.000000
   5.71    0.124937     0.000000  1.000000    0.999933
   5.74    0.124936     0.000000  1.000000    0.999883
   5.82    0.124933     0.000000  1.000000    0.999798
   5.91    0.124933     0.000000  1.000000    0.999810
   5.95    0.124934     0.000000  1.000000    0.999854
   6.00    0.124935     0.000000  1.000000    0.999929
   6.03    0.124937     0.000000  1.000000    0.999948
   6.06    0.124939     0.000000  1.000000    0.999986
   6.09    0.124939     0.000000  1.000000    0.999986
   6.11    0.124939     0.000000  1.000000    1.000000
   6.16    0.124938     0.000000  1.000000    0.999981
   6.21    0.124939     0.000000  1.000000    1.000000
   6.24    0.124936     0.000000  1.000000    0.999918
   6.27    0.124934     0.000000  1.000000    0.999858
   6.33    0.124932     0.000000  1.000000    0.999784
   6.38    0.124930     0.000000  1.000000    0.999756
   6.44    0.124930     0.000000  1.000000    0.999771
   6.50    0.124930     0.000000  1.000000    0.999832
   6.53    0.124931     0.000000  1.000000    0.999829
   6.56    0.124932     0.000000  1.000000    0.999840
   6.61    0.124935     0.000000  1.000000    0.999894
   6.67    0.124939     0.000000  1.000000    1.000000
   6.72    0.124938     0.000000  1.000000    0.999937
   6.77    0.124939     0.000000  1.000000    0.999923
   6.87    0.124933     0.000000  1.000000    0.999807
   6.97    0.124930     0.000000  1.000000    0.999837
   7.06    0.124931     0.000000  1.000000    0.999818
   7.15    0.124935     0.000000  1.000000    0.999913
   7.18    0.124936     0.000000  1.000000    0.999946
   7.21    0.124939     0.000000  1.000000    1.000000
   7.24    0.124938     0.000000  1.000000    0.999979
   7.27    0.124938     0.000000  1.000000    0.999973
   7.33    0.124938     0.000000  1.000000    0.999913
   7.39    0.124939     0.000000  1.000000    0.999913
   7.46    0.124937     0.000000  1.000000    0.999875
   7.53    0.124937     0.000000  1.000000    0.999907
   7.56    0.124938     0.000000  1.000000    0.999944
   7.59    0.124939     0.000000  1.000000    1.000000
   7.65    0.124937     0.000000  1.000000    0.999956
   7.70    0.124937     0.000000  1.000000    0.999966
   7.74    0.124938     0.000000  1.000000    0.999952
   7.78    0.124939     0.000000  1.000000    0.999963
   7.81    0.124938     0.000000  1.000000    0.999948
   7.85    0.124938     0.000000  1.000000    0.999953
   7.88    0.124938     0.000000  1.000000    0.999970
   7.90    0.124939     0.000000  1.000000    1.000000
   8.01    0.124936     0.000000  1.000000    0.999898
   8.11    0.124937     0.000000  1.000000    0.999960
   8.14    0.124938     0.000000  1.000000    0.999973
   8.16    0.124939     0.000000  1.000000    1.000000
   8.20    0.124936     0.000000  1.000000    0.999894
   8.23    0.124934     0.000000  1.000000    0.999814
   8.26    0.124932     0.000000  1.000000    0.999764
   8.28    0.124931     0.000000  1.000000    0.999724
   8.34    0.124929     0.000000  1.000000    0.999668
   8.40    0.124928     0.000000  1.000000    0.999658
   8.44    0.124929     0.000000  1.000000    0.999676
   8.48    0.124929     0.000000  1.000000    0.999712
   8.53    0.124931     0.000000  1.000000    0.999784
   8.57    0.124933     0.000000  1.000000    0.999891
   8.61    0.124936     0.000000  1.000000    0.999932
   8.65    0.124939     0.000000  1.000000    1.000000
   8.70    0.124938     0.000000  1.000000    0.999977
   8.75    0.124939     0.000000  1.000000    1.000000
   8.78    0.124939     0.000000  1.000000    0.999992
   8.81    0.124939     0.000000  1.000000    1.000000
   8.87    0.124938     0.000000  1.000000    0.999971
   8.93    0.124939     0.000000  1.000000    1.000000
   8.96    0.124939     0.000000  1.000000    0.999994
   8.98    0.124939     0.000000  1.000000    1.000000
   9.01    0.124939     0.000000  1.000000    0.999993
   9.04    0.124939     0.000000  1.000000    1.000000
   9.07    0.124937     0.000000  1.000000    0.999960
   9.11    0.124936     0.000000  1.000000    0.999942
   9.19    0.124935     0.000000  1.000000    0.999889
   9.28    0.124937     0.000000  1.000000    0.999952
   9.31    0.124938     0.000000  1.000000    0.999952
   9.33    0.124939     0.000000  1.000000    0.999965
   9.37    0.124938     0.000000  1.000000    0.999948
   9.41    0.124939     0.000000  1.000000    0.999953
   9.46    0.124937     0.000000  1.000000    0.999926
   9.51    0.124936     0.000000  1.000000    0.999939
   9.59    0.124936     0.000000  1.000000    0.999913
   9.68    0.124939     0.000000  1.000000    1.000000
   9.72    0.124938     0.000000  1.000000    0.999986
   9.76    0.124939     0.000000  1.000000    1.000000
   9.86    0.124937     0.000000  1.000000    0.999925
