************************************************************************
* Output from:                                Mon May 13 10:32:34 2013 *
*                                                                      *
*        GENEHUNTER-MODSCORE - A modified version of GENEHUNTER        *
*                             (version 3.0)                            *
*                                                                      *
************************************************************************

'photo' is on: file is 'gh_3.out'

npl:2> load markers datain_3.06
marker rs9394178 has 2 allele(s)
marker rs9394180 has 2 allele(s)
marker rs4713731 has 2 allele(s)
marker rs9469670 has 2 allele(s)
marker rs2499689 has 2 allele(s)
marker rs1109654 has 2 allele(s)
marker rs7742369 has 2 allele(s)
marker rs10947494 has 2 allele(s)
marker rs9394222 has 2 allele(s)
marker rs3800471 has 2 allele(s)
marker rs4713813 has 2 allele(s)
marker rs2744963 has 2 allele(s)
marker rs2820229 has 2 allele(s)
marker rs1040436 has 2 allele(s)
marker rs7744287 has 2 allele(s)
marker rs1075092 has 2 allele(s)
marker rs7753322 has 2 allele(s)
marker rs9296168 has 2 allele(s)
marker rs11965835 has 2 allele(s)
marker rs1059227 has 2 allele(s)
marker rs9368920 has 2 allele(s)
marker rs9470247 has 2 allele(s)
marker rs4713956 has 2 allele(s)
marker rs1555429 has 2 allele(s)
marker rs2234071 has 2 allele(s)
marker rs1321313 has 2 allele(s)
marker rs6457940 has 2 allele(s)
marker rs9470387 has 2 allele(s)
marker rs9296197 has 2 allele(s)
marker rs1632649 has 2 allele(s)
marker rs707542 has 2 allele(s)
marker rs16868759 has 2 allele(s)
marker rs4714032 has 2 allele(s)
marker rs831486 has 2 allele(s)
marker rs9296211 has 2 allele(s)
marker rs9380645 has 2 allele(s)
marker rs262908 has 2 allele(s)
marker rs16889502 has 2 allele(s)
marker rs9470540 has 2 allele(s)
marker rs2269058 has 2 allele(s)
marker rs2173314 has 2 allele(s)
marker rs17636328 has 2 allele(s)
marker rs11755405 has 2 allele(s)
marker rs9394437 has 2 allele(s)
sex averaged recombination frequencies are being used
Map distances have been interpreted as recombination fractions.
In the following, genetic distances will be given in cM units.

200 markers read from Linkage marker data file (last one = rs9394437)
The selected markers and their positions can be found in the file
'user_markers_in_map'.

npl:3> use
Current map (200 markers):
rs11964747 0.0640 rs6904566 0.0552 rs7756992 0.0618 rs9465874 0.0734 rs7775523 0.0507 rs201301 0.0732 rs9358391 0.1115 rs9465991 0.0525 rs4710966 0.0873 rs12202180 0.2096 rs807846 0.0602 rs12192730 0.0621 rs6920208 0.0544 rs6904446 0.2482 rs4236005 0.0531 rs1744867 0.1792 rs1555529 0.0501 rs9358448 0.1500 rs17198823 0.0564 rs4712642 0.0521 rs12524124 0.0554 rs13212670 0.0641 rs11755535 0.0529 rs867863 0.2092 rs610499 0.1724 rs196038 0.0697 rs9466269 0.2111 rs4712661 0.1557 rs7749084 0.0714
rs9368429 0.0700 rs16885931 0.0763 rs2066266 0.0956 rs1205960 0.0507 rs2744143 0.0522 rs10456256 0.0685 rs9460748 0.0564 rs6934462 0.0534 rs11752967 0.0562 rs7752736 0.0847 rs4510658 0.0573 rs1018401 0.0506 rs2254032 0.0640 rs4712728 0.0599 rs13214549 0.0662 rs13200541 0.0728 rs9393377 0.0678 rs7763770 0.0521 rs9379482 0.1025 rs7774358 0.0643 rs9348557 0.0571 rs9460868 0.2205 rs6932335 0.2059 rs943068 0.0660 rs926453 0.0522 rs199055 0.1316 rs199107 0.0542 rs197951 0.0532 rs197979 0.1597 rs197999
0.0802 rs7742637 0.4666 rs766978 0.0531 rs9348611 0.1652 rs474833 0.1005 rs528715 0.0983 rs573863 0.1359 rs17529740 0.1241 rs6933683 0.0754 rs6924184 0.0581 rs793839 0.0696 rs12192603 0.0706 rs1772253 0.0530 rs2328824 0.0513 rs12193738 0.1454 rs4576240 0.0600 rs1061925 0.0619 rs9358796 0.0593 rs9379692 0.0947 rs4437459 0.0540 rs606162 0.1621 rs396599 0.1656 rs303898 0.0676 rs6941417 0.0727 rs13198274 0.0568 rs769108 0.0545 rs16890377 0.0795 rs2206194 0.0616 rs6912426 0.1433 rs9461167 0.0877
rs301395 0.0510 rs7765813 0.0959 rs4409177 0.0503 rs9393672 0.0514 rs2237231 0.0625 rs9379827 0.0632 rs7773004 0.1183 rs9461245 0.0538 rs12205310 0.0529 rs858972 0.0562 rs2235232 0.0571 rs9295750 0.0518 rs1150704 0.0558 rs2859356 0.0519 rs1233602 0.0558 rs720831 0.0523 rs1362073 0.0608 rs388234 0.0549 rs3131854 0.0586 rs2735048 0.0573 rs9258631 0.1238 rs2735085 0.0504 rs4313034 0.0582 rs3132123 0.0517 rs3132659 0.0502 rs1264551 0.0552 rs1264423 0.0605 rs2394401 0.1231 rs2517580 0.0605 rs9368649
0.0500 rs6457300 0.0512 rs6917517 0.0576 rs3094663 0.0506 rs6928399 0.0518 rs9394047 0.0789 rs3873386 0.0864 rs2844571 0.0568 rs1051794 0.0800 rs2596449 0.0500 rs2239709 0.1097 rs2857697 0.0574 rs9267677 0.0554 rs3134608 0.0847 rs9378123 0.0520 rs2894239 0.0527 rs9268403 0.0510 rs3129868 0.0510 rs9270986 0.0762 rs6457617 0.0776 rs6935940 0.0714 rs9276644 0.0549 rs3819715 0.0595 rs6457688 0.1067 rs154972 0.0546 rs23544 0.1723 rs2395300 0.0825 rs9277027 0.1072 rs422544 0.0595 rs2395349 0.0526
rs1003979 0.0661 rs457565 0.0531 rs7748370 0.0606 rs420361 0.0523 rs6935686 0.0552 rs11759011 0.0743 rs1535948 0.1190 rs9296100 0.0748 rs6926872 0.1434 rs9394178 0.1961 rs9394180 0.0533 rs4713731 0.3061 rs9469670 0.0579 rs2499689 0.0513 rs1109654 0.1670 rs7742369 0.0621 rs10947494 0.0518 rs9394222 0.0527 rs3800471 0.0608 rs4713813 0.0753 rs2744963 0.0656 rs2820229 0.0551 rs1040436 0.1197 rs7744287 0.1109 rs1075092 0.0601 rs7753322 0.0807 rs9296168 0.0511 rs11965835 0.0738 rs1059227 0.1319
rs9368920 0.0501 rs9470247 0.0615 rs4713956 0.1410 rs1555429 0.2039 rs2234071 0.1306 rs1321313 0.0510 rs6457940 0.0520 rs9470387 0.2968 rs9296197 0.0530 rs1632649 0.1288 rs707542 0.0726 rs16868759 0.0953 rs4714032 0.0556 rs831486 0.0546 rs9296211 0.0949 rs9380645 0.0705 rs262908 0.0597 rs16889502 0.0521 rs9470540 0.1555 rs2269058 0.0751 rs2173314 0.0545 rs17636328 0.0529 rs11755405 0.0558 rs9394437

npl:4> # use rs11964747 0.064019 rs6904566 0.055194 rs7756992 0.061843 rs9465874 0.073309 rs7775523 0.050737 rs201301 0.073105 rs9358391 0.111490 rs9465991 0.052533 rs4710966 0.087325 rs12202180 0.209590 rs807846 0.060216 rs12192730 0.062090 rs6920208 0.054468 rs6904446 0.248187 rs4236005 0.053118 rs1744867 0.179265 rs1555529 0.050167 rs9358448 0.150004 rs17198823 0.056389 rs4712642 0.052177 rs12524124 0.055381 rs13212670 0.064183 rs11755535 0.052913 rs867863 0.209257 rs610499 0.172442 rs196038 0.069764 rs9466269 0.211134 rs4712661 0.155730 rs7749084 0.071345 rs9368429 0.070008 rs16885931 0.076304 rs2066266 0.095580 rs1205960 0.050729 rs2744143 0.052189 rs10456256 0.068560 rs9460748 0.056404 rs6934462 0.053456 rs11752967 0.056268 rs7752736 0.084698 rs4510658 0.057369 rs1018401 0.050596 rs2254032 0.064073 rs4712728 0.059952 rs13214549 0.066243 rs13200541 0.072721 rs9393377 0.067811 rs7763770 0.052096 rs9379482 0.102479 rs7774358 0.064308 rs9348557 0.057119 rs9460868 0.220534 rs6932335 0.205927 rs943068 0.066035 rs926453 0.052205 rs199055 0.131567 rs199107 0.054229 rs197951 0.053253 rs197979 0.159639 rs197999 0.080152 rs7742637 0.466604 rs766978 0.053158 rs9348611 0.165200 rs474833 0.100544 rs528715 0.098296 rs573863 0.135931 rs17529740 0.124067 rs6933683 0.075385 rs6924184 0.058180 rs793839 0.069648 rs12192603 0.070659 rs1772253 0.053035 rs2328824 0.051336 rs12193738 0.145402 rs4576240 0.060016 rs1061925 0.061971 rs9358796 0.059342 rs9379692 0.094718 rs4437459 0.054038 rs606162 0.162108 rs396599 0.165620 rs303898 0.067602 rs6941417 0.072650 rs13198274 0.056856 rs769108 0.054573 rs16890377 0.079498 rs2206194 0.061593 rs6912426 0.143325 rs9461167 0.087639 rs301395 0.051058 rs7765813 0.095870 rs4409177 0.050277 rs9393672 0.051452 rs2237231 0.062585 rs9379827 0.063213 rs7773004 0.118384 rs9461245 0.053873 rs12205310 0.052948 rs858972 0.056247 rs2235232 0.057149 rs9295750 0.051864 rs1150704 0.055829 rs2859356 0.051896 rs1233602 0.055843 rs720831 0.052281 rs1362073 0.060866 rs388234 0.054965 rs3131854 0.058667 rs2735048 0.057372 rs9258631 0.123730 rs2735085 0.050442 rs4313034 0.058216 rs3132123 0.051691 rs3132659 0.050264 rs1264551 0.055182 rs1264423 0.060581 rs2394401 0.123021 rs2517580 0.060502 rs9368649 0.050043 rs6457300 0.051228 rs6917517 0.057672 rs3094663 0.050656 rs6928399 0.051789 rs9394047 0.078903 rs3873386 0.086423 rs2844571 0.056832 rs1051794 0.079970 rs2596449 0.050064 rs2239709 0.109741 rs2857697 0.057419 rs9267677 0.055440 rs3134608 0.084714 rs9378123 0.052001 rs2894239 0.052737 rs9268403 0.051074 rs3129868 0.051076 rs9270986 0.076181 rs6457617 0.077542 rs6935940 0.071324 rs9276644 0.054926 rs3819715 0.059493 rs6457688 0.106751 rs154972 0.054615 rs23544 0.172313 rs2395300 0.082430 rs9277027 0.107252 rs422544 0.059517 rs2395349 0.052617 rs1003979 0.066118 rs457565 0.053175 rs7748370 0.060640 rs420361 0.052300 rs6935686 0.055264 rs11759011 0.074237 rs1535948 0.119084 rs9296100 0.074757 rs6926872 0.143441 rs9394178 0.196080 rs9394180 0.053316 rs4713731 0.306174 rs9469670 0.057955 rs2499689 0.051311 rs1109654 0.166946 rs7742369 0.062113 rs10947494 0.051871 rs9394222 0.052712 rs3800471 0.060887 rs4713813 0.075208 rs2744963 0.065688 rs2820229 0.055088 rs1040436 0.119725 rs7744287 0.110912 rs1075092 0.060112 rs7753322 0.080618 rs9296168 0.051139 rs11965835 0.073798 rs1059227 0.131864 rs9368920 0.050080 rs9470247 0.061558 rs4713956 0.140994 rs1555429 0.203883 rs2234071 0.130556 rs1321313 0.050984 rs6457940 0.052050 rs9470387 0.296791 rs9296197 0.052999 rs1632649 0.128765 rs707542 0.072511 rs16868759 0.095315 rs4714032 0.055629 rs831486 0.054589 rs9296211 0.094851 rs9380645 0.070559 rs262908 0.059742 rs16889502 0.052148 rs9470540 0.155548 rs2269058 0.075052 rs2173314 0.054559 rs17636328 0.052919 rs11755405 0.055826 rs9394437
ok

npl:5> ps off
Postscript output is now 'off'

npl:6> score all
The current score function is now 'all'

npl:7> increment step 2
Scanning will be done in 2 steps per map interval

npl:8> max bits 19
Currently analyzing a maximum of 19 bits per pedigree

npl:9> haplo off
Haplotype output is now 'off'

npl:10> count recs off
Count recs is now 'off'

npl:11> discard off
Unaffected children are now used.

npl:12> off end
Scanning will be done 0.0 cM beyond the ends of the map

npl:13> scan pedin_3.06
scan pedigrees is running...

Number of pedigrees: 4
Total number of persons in pedigrees: 27


analyzing pedigree 1001... 
Pedigree 1001 has 2 bits (2 nonfounders and 2 founders).
using non-originals:  22 23

in pedigree 1001:
f_map_order[0:199] =   0  1  2  3  4  5  6  7  8  9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99100101102103104105106107108109110111112113114115116117118119120121122123124125126127128129130131132133134135136137138139140141142143144145146147148149150151152153154155156157158159
160161162163164165166167168169170171172173174175176177178179180181182183184185186187188189190191192193194195196197198199
                      X  X           X     X  X     X     X  X  X  X        X  X     X  X        X  X  X  X  X  X     X                       *  X              X  X  X        X        X                                X  X  X                 X  X        X     X  X           X     X        X        X           X  X     X  X        X              X  *  X     X           X  X     X                 *     X                                                        X        X  X        X        X          
X     X        X  X           X           X     X  X  X  X        X  X              X           X  X  X               
  (The markers marked above with a * or X are uninformative.)
  (* --> automatically removed                              )
  (X --> still used for prior/left/right probabilities      )


position  LOD score    NPL score  p-value    information
   0.00   -2.004005     0.000000  1.000000    0.964966
   0.03   -2.085242     0.000000  1.000000    0.970259
   0.06   -2.185469     0.000000  1.000000    0.975797
   0.09   -2.295761     0.000000  1.000000    0.980861
   0.12   -2.444254     0.000000  1.000000    0.986550
   0.15   -2.556686     0.000000  1.000000    0.989226
   0.18   -2.709246     0.000000  1.000000    0.992048
   0.22   -3.006394     0.000000  1.000000    0.995598
   0.25   -4.833321     0.000000  1.000000    0.999901
   0.28   -4.704413     0.000000  1.000000    0.999868
   0.31   -4.629836     0.000000  1.000000    0.999845
   0.34   -4.578876     0.000000  1.000000    0.999828
   0.38   -4.577795     0.000000  1.000000    0.999831
   0.43   -4.492105     0.000000  1.000000    0.999789
   0.49   -4.503956     0.000000  1.000000    0.999793
   0.52   -4.543180     0.000000  1.000000    0.999809
   0.54   -4.611680     0.000000  1.000000    0.999834
   0.59   -4.845961     0.000000  1.000000    0.999899
   0.63  -10000.000000     0.000000  1.000000    1.000000
   0.73   -4.285409     0.000000  1.000000    0.999674
   0.84   -4.095694     0.000000  1.000000    0.999522
   0.87   -4.075472     0.000000  1.000000    0.999506
   0.90   -4.065821     0.000000  1.000000    0.999505
   0.93   -3.999034     0.000000  1.000000    0.999414
   0.96   -3.949042     0.000000  1.000000    0.999342
   0.99   -3.915539     0.000000  1.000000    0.999290
   1.02   -3.889727     0.000000  1.000000    0.999248
   1.14   -3.845279     0.000000  1.000000    0.999168
   1.26   -3.907155     0.000000  1.000000    0.999267
   1.29   -3.937387     0.000000  1.000000    0.999312
   1.32   -3.976025     0.000000  1.000000    0.999365
   1.41   -4.211810     0.000000  1.000000    0.999613
   1.50  -10000.000000     0.000000  1.000000    1.000000
   1.52   -5.384432     0.000000  1.000000    0.999969
   1.55   -5.160351     0.000000  1.000000    0.999951
   1.62   -4.576819     0.000000  1.000000    0.999821
   1.70   -4.467555     0.000000  1.000000    0.999775
   1.73   -4.470826     0.000000  1.000000    0.999777
   1.75   -4.496672     0.000000  1.000000    0.999790
   1.78   -4.544363     0.000000  1.000000    0.999812
   1.81   -4.623625     0.000000  1.000000    0.999846
   1.83   -4.563207     0.000000  1.000000    0.999818
   1.86   -4.533848     0.000000  1.000000    0.999804
   1.89   -4.531369     0.000000  1.000000    0.999802
   1.92   -4.562367     0.000000  1.000000    0.999815
   1.95   -4.618561     0.000000  1.000000    0.999838
   1.98   -4.715584     0.000000  1.000000    0.999874
   2.08   -4.671638     0.000000  1.000000    0.999854
   2.19  -10000.000000     0.000000  1.000000    1.000000
   2.27   -4.126092     0.000000  1.000000    0.999536
   2.36   -3.873703     0.000000  1.000000    0.999212
   2.39   -3.815032     0.000000  1.000000    0.999109
   2.43   -3.769935     0.000000  1.000000    0.999021
   2.53   -3.688777     0.000000  1.000000    0.998841
   2.64   -3.665793     0.000000  1.000000    0.998784
   2.72   -3.680163     0.000000  1.000000    0.998821
   2.80   -3.723786     0.000000  1.000000    0.998925
   2.83   -3.755900     0.000000  1.000000    0.998995
   2.87   -3.797921     0.000000  1.000000    0.999081
   2.90   -3.851628     0.000000  1.000000    0.999180
   2.94   -3.922327     0.000000  1.000000    0.999296
   2.98   -4.028753     0.000000  1.000000    0.999442
   3.01   -4.190425     0.000000  1.000000    0.999618
   3.06   -4.287913     0.000000  1.000000    0.999679
   3.11   -4.472486     0.000000  1.000000    0.999778
   3.13   -4.652788     0.000000  1.000000    0.999847
   3.16   -5.025737     0.000000  1.000000    0.999934
   3.19   -5.042447     0.000000  1.000000    0.999936
   3.21   -5.139161     0.000000  1.000000    0.999948
   3.25   -5.023841     0.000000  1.000000    0.999931
   3.28   -5.037755     0.000000  1.000000    0.999936
   3.31   -4.924110     0.000000  1.000000    0.999918
   3.34   -4.887628     0.000000  1.000000    0.999912
   3.36   -4.855702     0.000000  1.000000    0.999905
   3.39   -4.872675     0.000000  1.000000    0.999909
   3.42   -4.891285     0.000000  1.000000    0.999912
   3.45   -4.974870     0.000000  1.000000    0.999927
   3.49   -5.142086     0.000000  1.000000    0.999947
   3.53  -10000.000000     0.000000  1.000000    1.000000
   3.56   -5.275800     0.000000  1.000000    0.999960
   3.59   -5.053299     0.000000  1.000000    0.999935
   3.61   -4.978035     0.000000  1.000000    0.999924
   3.64   -4.965549     0.000000  1.000000    0.999922
   3.67   -5.033601     0.000000  1.000000    0.999933
   3.70   -5.259789     0.000000  1.000000    0.999960
   3.73   -5.430977     0.000000  1.000000    0.999972
   3.76  -10.563742     0.000000  1.000000    1.000000
   3.80   -5.609878     0.000000  1.000000    0.999980
   3.83   -5.590004     0.000000  1.000000    0.999980
   3.87   -5.569176     0.000000  1.000000    0.999979
   3.90  -10000.000000     0.000000  1.000000    1.000000
   3.94   -5.038535     0.000000  1.000000    0.999933
   3.97   -4.800057     0.000000  1.000000    0.999888
   4.00   -4.713908     0.000000  1.000000    0.999866
   4.02   -4.670571     0.000000  1.000000    0.999853
   4.07   -4.675467     0.000000  1.000000    0.999854
   4.13   -4.816187     0.000000  1.000000    0.999892
   4.16   -5.058551     0.000000  1.000000    0.999936
   4.19   -9.314429     0.000000  1.000000    1.000000
   4.22   -5.132699     0.000000  1.000000    0.999947
   4.25   -4.886291     0.000000  1.000000    0.999912
   4.36   -4.295047     0.000000  1.000000    0.999675
   4.47   -4.204342     0.000000  1.000000    0.999606
   4.57   -4.300587     0.000000  1.000000    0.999679
   4.67   -4.823351     0.000000  1.000000    0.999899
   4.71   -5.061832     0.000000  1.000000    0.999938
   4.74   -9.430144     0.000000  1.000000    1.000000
   4.77   -5.229945     0.000000  1.000000    0.999955
   4.79   -4.986185     0.000000  1.000000    0.999925
   4.86   -4.822613     0.000000  1.000000    0.999894
   4.92   -4.977418     0.000000  1.000000    0.999927
   4.95   -5.025502     0.000000  1.000000    0.999934
   4.98   -5.170229     0.000000  1.000000    0.999952
   5.00   -5.383612     0.000000  1.000000    0.999969
   5.03  -10000.000000     0.000000  1.000000    1.000000
   5.11   -4.990971     0.000000  1.000000    0.999926
   5.19   -5.165843     0.000000  1.000000    0.999951
   5.23   -5.290171     0.000000  1.000000    0.999961
   5.27  -10000.000000     0.000000  1.000000    1.000000
   5.50   -4.189386     0.000000  1.000000    0.999593
   5.74   -4.878776     0.000000  1.000000    0.999910
   5.76   -5.013111     0.000000  1.000000    0.999930
   5.79   -5.329742     0.000000  1.000000    0.999966
   5.87   -4.852578     0.000000  1.000000    0.999900
   5.95   -5.052898     0.000000  1.000000    0.999938
   6.01   -4.692555     0.000000  1.000000    0.999861
   6.06   -4.579132     0.000000  1.000000    0.999831
   6.10   -4.436404     0.000000  1.000000    0.999769
   6.15   -4.379749     0.000000  1.000000    0.999743
   6.22   -4.199433     0.000000  1.000000    0.999606
   6.29   -4.126108     0.000000  1.000000    0.999536
   6.35   -4.114591     0.000000  1.000000    0.999524
   6.41   -4.151124     0.000000  1.000000    0.999559
   6.45   -4.201761     0.000000  1.000000    0.999604
   6.49   -4.283655     0.000000  1.000000    0.999668
   6.52   -4.380486     0.000000  1.000000    0.999732
   6.55   -4.531102     0.000000  1.000000    0.999813
   6.58   -4.606667     0.000000  1.000000    0.999839
   6.62   -4.758254     0.000000  1.000000    0.999884
   6.65   -4.997615     0.000000  1.000000    0.999929
   6.69  -10.351511     0.000000  1.000000    1.000000
   6.71   -5.831003     0.000000  1.000000    0.999988
   6.74   -5.838149     0.000000  1.000000    0.999988
   6.77   -5.229145     0.000000  1.000000    0.999956
   6.79   -5.048493     0.000000  1.000000    0.999938
   6.86   -4.613472     0.000000  1.000000    0.999835
   6.94   -4.545415     0.000000  1.000000    0.999809
   6.97   -4.570254     0.000000  1.000000    0.999819
   7.00   -4.630894     0.000000  1.000000    0.999841
   7.03   -4.750488     0.000000  1.000000    0.999877
   7.06   -4.996300     0.000000  1.000000    0.999930
   7.09   -5.079109     0.000000  1.000000    0.999939
   7.12   -5.327326     0.000000  1.000000    0.999965
   7.17   -4.737359     0.000000  1.000000    0.999873
   7.21   -4.566584     0.000000  1.000000    0.999820
   7.24   -4.522621     0.000000  1.000000    0.999805
   7.27   -4.503749     0.000000  1.000000    0.999802
   7.35   -4.283292     0.000000  1.000000    0.999670
   7.43   -4.230541     0.000000  1.000000    0.999629
   7.51   -4.290575     0.000000  1.000000    0.999672
   7.59   -4.537527     0.000000  1.000000    0.999805
   7.63   -4.803471     0.000000  1.000000    0.999889
   7.66  -10000.000000     0.000000  1.000000    1.000000
   7.70   -5.292039     0.000000  1.000000    0.999962
   7.74   -5.131118     0.000000  1.000000    0.999948
   7.76   -5.036923     0.000000  1.000000    0.999935
   7.79   -5.033705     0.000000  1.000000    0.999936
   7.82   -4.871138     0.000000  1.000000    0.999904
   7.85   -4.793996     0.000000  1.000000    0.999887
   7.89   -4.768496     0.000000  1.000000    0.999881
   7.93   -4.834295     0.000000  1.000000    0.999902
   7.96   -4.606899     0.000000  1.000000    0.999832
   7.99   -4.484467     0.000000  1.000000    0.999782
   8.06   -4.359901     0.000000  1.000000    0.999720
   8.13   -4.360545     0.000000  1.000000    0.999733
   8.17   -4.317575     0.000000  1.000000    0.999705
   8.22   -4.313672     0.000000  1.000000    0.999705
   8.24   -4.299961     0.000000  1.000000    0.999693
   8.27   -4.298498     0.000000  1.000000    0.999690
   8.32   -4.329258     0.000000  1.000000    0.999709
   8.37   -4.414417     0.000000  1.000000    0.999761
   8.39   -4.458205     0.000000  1.000000    0.999781
   8.42   -4.526177     0.000000  1.000000    0.999811
   8.44   -4.488643     0.000000  1.000000    0.999786
