************************************************************************
* Output from:                                Mon May 13 10:32:38 2013 *
*                                                                      *
*        GENEHUNTER-MODSCORE - A modified version of GENEHUNTER        *
*                             (version 3.0)                            *
*                                                                      *
************************************************************************

'photo' is on: file is 'gh_5.out'

npl:2> load markers datain_5.06
marker rs7357042 has 2 allele(s)
marker rs4715574 has 2 allele(s)
marker rs3807013 has 2 allele(s)
marker rs7739763 has 2 allele(s)
marker rs9475676 has 2 allele(s)
marker rs606894 has 2 allele(s)
marker rs1903332 has 2 allele(s)
marker rs4715646 has 2 allele(s)
marker rs7760349 has 2 allele(s)
marker rs1888266 has 2 allele(s)
marker rs9476005 has 2 allele(s)
marker rs4440467 has 2 allele(s)
marker rs7776004 has 2 allele(s)
marker rs1336317 has 2 allele(s)
marker rs6901766 has 2 allele(s)
marker rs4710674 has 2 allele(s)
marker rs1334737 has 2 allele(s)
marker rs12190145 has 2 allele(s)
marker rs9359331 has 2 allele(s)
marker rs2677024 has 2 allele(s)
marker rs7767473 has 2 allele(s)
marker rs9353368 has 2 allele(s)
marker rs6454771 has 2 allele(s)
marker rs2050623 has 2 allele(s)
marker rs1415534 has 2 allele(s)
marker rs9360039 has 2 allele(s)
marker rs9453089 has 2 allele(s)
marker rs2144715 has 2 allele(s)
marker rs12207169 has 2 allele(s)
marker rs13201014 has 2 allele(s)
marker rs1393685 has 2 allele(s)
marker rs10944808 has 2 allele(s)
marker rs354401 has 2 allele(s)
marker rs13191280 has 2 allele(s)
marker rs4424062 has 2 allele(s)
marker rs6929762 has 2 allele(s)
marker rs6919921 has 2 allele(s)
marker rs1398803 has 2 allele(s)
marker rs1464072 has 2 allele(s)
marker rs6924193 has 2 allele(s)
marker rs1224521 has 2 allele(s)
marker rs9354442 has 2 allele(s)
marker rs183895 has 2 allele(s)
marker rs12201073 has 2 allele(s)
marker rs4544889 has 2 allele(s)
marker rs9354503 has 2 allele(s)
marker rs9445804 has 2 allele(s)
marker rs16899152 has 2 allele(s)
marker rs7766725 has 2 allele(s)
marker rs9454120 has 2 allele(s)
marker rs856817 has 2 allele(s)
marker rs12195466 has 2 allele(s)
marker rs1399224 has 2 allele(s)
marker rs12153928 has 2 allele(s)
marker rs701716 has 2 allele(s)
marker rs701713 has 2 allele(s)
marker rs7454318 has 2 allele(s)
marker rs9454457 has 2 allele(s)
marker rs1907149 has 2 allele(s)
marker rs6922980 has 2 allele(s)
marker rs2802681 has 2 allele(s)
marker rs571299 has 2 allele(s)
marker rs3798992 has 2 allele(s)
marker rs3799039 has 2 allele(s)
marker rs9454742 has 2 allele(s)
marker rs7752231 has 2 allele(s)
marker rs9454900 has 2 allele(s)
marker rs16868360 has 2 allele(s)
marker rs3828767 has 2 allele(s)
marker rs6937838 has 2 allele(s)
marker rs9446206 has 2 allele(s)
marker rs883708 has 2 allele(s)
marker rs1321061 has 2 allele(s)
marker rs498373 has 2 allele(s)
marker rs7772055 has 2 allele(s)
marker rs9446271 has 2 allele(s)
marker rs781994 has 2 allele(s)
marker rs1619936 has 2 allele(s)
marker rs9294882 has 2 allele(s)
marker rs13208627 has 2 allele(s)
marker rs992998 has 2 allele(s)
marker rs9294888 has 2 allele(s)
marker rs7748559 has 2 allele(s)
marker rs2222722 has 2 allele(s)
marker rs12195791 has 2 allele(s)
marker rs9446418 has 2 allele(s)
marker rs1328706 has 2 allele(s)
marker rs1536764 has 2 allele(s)
marker rs2013821 has 2 allele(s)
marker rs535807 has 2 allele(s)
marker rs10455256 has 2 allele(s)
marker rs2781567 has 2 allele(s)
marker rs2781564 has 2 allele(s)
marker rs7772714 has 2 allele(s)
marker rs2840794 has 2 allele(s)
marker rs7775641 has 2 allele(s)
marker rs6927484 has 2 allele(s)
marker rs1317537 has 2 allele(s)
marker rs10943073 has 2 allele(s)
marker rs9351963 has 2 allele(s)
marker rs6933440 has 2 allele(s)
marker rs6453644 has 2 allele(s)
marker rs2603472 has 2 allele(s)
marker rs9360664 has 2 allele(s)
marker rs7761170 has 2 allele(s)
marker rs10498893 has 2 allele(s)
marker rs9293937 has 2 allele(s)
marker rs3005511 has 2 allele(s)
marker rs4708114 has 2 allele(s)
marker rs2635117 has 2 allele(s)
marker rs13193570 has 2 allele(s)
marker rs2992983 has 2 allele(s)
marker rs2883136 has 2 allele(s)
marker rs6453809 has 2 allele(s)
marker rs636885 has 2 allele(s)
marker rs240734 has 2 allele(s)
marker rs240366 has 2 allele(s)
marker rs2951928 has 2 allele(s)
marker rs3798447 has 2 allele(s)
marker rs11754389 has 2 allele(s)
marker rs4708201 has 2 allele(s)
marker rs1933483 has 2 allele(s)
marker rs2451593 has 2 allele(s)
marker rs4235898 has 2 allele(s)
marker rs4441926 has 2 allele(s)
marker rs9361100 has 2 allele(s)
marker rs9343476 has 2 allele(s)
marker rs1016555 has 2 allele(s)
marker rs13216684 has 2 allele(s)
marker rs7767310 has 2 allele(s)
marker rs9447983 has 2 allele(s)
marker rs13210682 has 2 allele(s)
marker rs9361235 has 2 allele(s)
marker rs1304885 has 2 allele(s)
marker rs483602 has 2 allele(s)
marker rs7758172 has 2 allele(s)
marker rs699171 has 2 allele(s)
marker rs600188 has 2 allele(s)
marker rs9443592 has 2 allele(s)
marker rs11756825 has 2 allele(s)
marker rs9361491 has 2 allele(s)
marker rs2874649 has 2 allele(s)
marker rs4706768 has 2 allele(s)
marker rs725750 has 2 allele(s)
marker rs196683 has 2 allele(s)
marker rs11754404 has 2 allele(s)
marker rs6939569 has 2 allele(s)
marker rs2812710 has 2 allele(s)
marker rs9343931 has 2 allele(s)
sex averaged recombination frequencies are being used
Map distances have been interpreted as recombination fractions.
In the following, genetic distances will be given in cM units.

200 markers read from Linkage marker data file (last one = rs9343931)
The selected markers and their positions can be found in the file
'user_markers_in_map'.

npl:3> use
Current map (200 markers):
rs1896967 0.0525 rs1413917 0.1392 rs8193037 0.0512 rs12201582 0.1349 rs472589 0.1206 rs6912417 0.0516 rs10456660 0.0533 rs4715307 0.1078 rs7746685 0.0584 rs723815 0.2086 rs2180312 0.0542 rs13215455 0.1585 rs668163 0.0946 rs10456664 0.0992 rs11962677 0.0738 rs17608022 0.0708 rs2816346 0.0507 rs10484663 0.0520 rs9474466 0.0781 rs934147 0.1300 rs12209741 0.1447 rs1467408 0.0504 rs2397146 0.1634 rs510088 0.0631 rs7738142 0.0534 rs809942 0.0513 rs676965 0.0678 rs12210809 0.0520 rs9370225 0.1869
rs4715416 0.0506 rs3001006 0.0931 rs9370251 0.0518 rs12206659 0.0974 rs9382278 0.0526 rs499594 0.0746 rs2136136 0.0541 rs3907818 0.0600 rs9367581 0.0590 rs10484986 0.0692 rs2135760 0.0647 rs7453866 0.0588 rs12209485 0.0514 rs3122156 0.0644 rs958626 0.0558 rs3942865 0.0543 rs1472641 0.0681 rs4236134 0.0621 rs11754509 0.0527 rs2498529 0.0715 rs12174118 0.0521 rs3798818 0.0505 rs7357042 0.0801 rs4715574 0.1387 rs3807013 0.0530 rs7739763 0.0621 rs9475676 0.0641 rs606894 0.0768 rs1903332 0.0663
rs4715646 0.1347 rs7760349 0.0546 rs1888266 0.0756 rs9476005 0.0571 rs4440467 0.0903 rs7776004 0.0517 rs1336317 0.0502 rs6901766 0.0502 rs4710674 0.0514 rs1334737 0.0526 rs12190145 0.0614 rs9359331 0.0579 rs2677024 0.0569 rs7767473 0.0526 rs9353368 0.0658 rs6454771 0.0620 rs2050623 0.0629 rs1415534 0.0572 rs9360039 0.0920 rs9453089 0.0661 rs2144715 0.2545 rs12207169 0.0668 rs13201014 0.1227 rs1393685 0.0871 rs10944808 0.0644 rs354401 0.0504 rs13191280 0.0504 rs4424062 0.0531 rs6929762 0.0509
rs6919921 0.2627 rs1398803 0.0537 rs1464072 0.0940 rs6924193 0.0541 rs1224521 0.0558 rs9354442 0.1165 rs183895 0.0581 rs12201073 0.1420 rs4544889 0.0726 rs9354503 0.0731 rs9445804 0.0575 rs16899152 0.1086 rs7766725 0.0507 rs9454120 0.0532 rs856817 0.0565 rs12195466 0.0914 rs1399224 0.0713 rs12153928 0.0556 rs701716 0.0667 rs701713 0.0537 rs7454318 0.0571 rs9454457 0.0853 rs1907149 0.0845 rs6922980 0.1390 rs2802681 0.1004 rs571299 0.0506 rs3798992 0.0502 rs3799039 0.0723 rs9454742 0.1706 rs7752231
0.0803 rs9454900 0.0503 rs16868360 0.1063 rs3828767 0.0600 rs6937838 0.0646 rs9446206 0.0504 rs883708 0.0503 rs1321061 0.1190 rs498373 0.1505 rs7772055 0.0627 rs9446271 0.1246 rs781994 0.0806 rs1619936 0.1735 rs9294882 0.0528 rs13208627 0.0601 rs992998 0.0527 rs9294888 0.0632 rs7748559 0.0576 rs2222722 0.0500 rs12195791 0.0509 rs9446418 0.2008 rs1328706 0.0574 rs1536764 0.0541 rs2013821 0.0560 rs535807 0.0547 rs10455256 0.0601 rs2781567 0.1148 rs2781564 0.1639 rs7772714 0.0862 rs2840794 0.0508
rs7775641 0.0573 rs6927484 0.0608 rs1317537 0.0785 rs10943073 0.0613 rs9351963 0.1154 rs6933440 0.1717 rs6453644 0.0739 rs2603472 0.0936 rs9360664 0.1105 rs7761170 0.0657 rs10498893 0.1424 rs9293937 0.0669 rs3005511 0.0516 rs4708114 0.0534 rs2635117 0.0565 rs13193570 0.0503 rs2992983 0.1482 rs2883136 0.0618 rs6453809 0.0566 rs636885 0.1980 rs240734 0.0982 rs240366 0.0674 rs2951928 0.0530 rs3798447 0.0829 rs11754389 0.0700 rs4708201 0.0593 rs1933483 0.0813 rs2451593 0.1454 rs4235898 0.1022
rs4441926 0.0501 rs9361100 0.0505 rs9343476 0.0789 rs1016555 0.0526 rs13216684 0.0512 rs7767310 0.0562 rs9447983 0.0585 rs13210682 0.1230 rs9361235 0.0516 rs1304885 0.0768 rs483602 0.0559 rs7758172 0.1188 rs699171 0.0853 rs600188 0.0590 rs9443592 0.0597 rs11756825 0.0519 rs9361491 0.1354 rs2874649 0.0514 rs4706768 0.0550 rs725750 0.0568 rs196683 0.0974 rs11754404 0.0560 rs6939569 0.0528 rs2812710 0.0514 rs9343931

npl:4> # use rs1896967 0.052571 rs1413917 0.139179 rs8193037 0.051196 rs12201582 0.134851 rs472589 0.120621 rs6912417 0.051644 rs10456660 0.053317 rs4715307 0.107784 rs7746685 0.058402 rs723815 0.208684 rs2180312 0.054249 rs13215455 0.158452 rs668163 0.094592 rs10456664 0.099215 rs11962677 0.073708 rs17608022 0.070775 rs2816346 0.050718 rs10484663 0.051980 rs9474466 0.078108 rs934147 0.129968 rs12209741 0.144743 rs1467408 0.050442 rs2397146 0.163336 rs510088 0.063138 rs7738142 0.053392 rs809942 0.051346 rs676965 0.067800 rs12210809 0.052028 rs9370225 0.186936 rs4715416 0.050674 rs3001006 0.093101 rs9370251 0.051850 rs12206659 0.097381 rs9382278 0.052613 rs499594 0.074535 rs2136136 0.054139 rs3907818 0.060043 rs9367581 0.059050 rs10484986 0.069296 rs2135760 0.064705 rs7453866 0.058876 rs12209485 0.051466 rs3122156 0.064448 rs958626 0.055870 rs3942865 0.054327 rs1472641 0.068121 rs4236134 0.062184 rs11754509 0.052743 rs2498529 0.071421 rs12174118 0.052125 rs3798818 0.050510 rs7357042 0.080054 rs4715574 0.138701 rs3807013 0.053013 rs7739763 0.062118 rs9475676 0.064136 rs606894 0.076803 rs1903332 0.066297 rs4715646 0.134677 rs7760349 0.054670 rs1888266 0.075514 rs9476005 0.057149 rs4440467 0.090321 rs7776004 0.051710 rs1336317 0.050207 rs6901766 0.050203 rs4710674 0.051448 rs1334737 0.052657 rs12190145 0.061446 rs9359331 0.057961 rs2677024 0.056886 rs7767473 0.052604 rs9353368 0.065884 rs6454771 0.062056 rs2050623 0.062972 rs1415534 0.057241 rs9360039 0.092030 rs9453089 0.066187 rs2144715 0.254504 rs12207169 0.066814 rs13201014 0.122663 rs1393685 0.087040 rs10944808 0.064462 rs354401 0.050451 rs13191280 0.050390 rs4424062 0.053089 rs6929762 0.050919 rs6919921 0.262642 rs1398803 0.053709 rs1464072 0.094010 rs6924193 0.054124 rs1224521 0.055791 rs9354442 0.116568 rs183895 0.058138 rs12201073 0.141999 rs4544889 0.072592 rs9354503 0.073099 rs9445804 0.057518 rs16899152 0.108588 rs7766725 0.050728 rs9454120 0.053274 rs856817 0.056580 rs12195466 0.091424 rs1399224 0.071286 rs12153928 0.055611 rs701716 0.066775 rs701713 0.053708 rs7454318 0.057181 rs9454457 0.085249 rs1907149 0.084510 rs6922980 0.139017 rs2802681 0.100449 rs571299 0.050622 rs3798992 0.050271 rs3799039 0.072297 rs9454742 0.170586 rs7752231 0.080254 rs9454900 0.050365 rs16868360 0.106359 rs3828767 0.060026 rs6937838 0.064679 rs9446206 0.050416 rs883708 0.050364 rs1321061 0.119074 rs498373 0.150493 rs7772055 0.062774 rs9446271 0.124583 rs781994 0.080583 rs1619936 0.173472 rs9294882 0.052802 rs13208627 0.060176 rs992998 0.052705 rs9294888 0.063228 rs7748559 0.057657 rs2222722 0.050065 rs12195791 0.050876 rs9446418 0.200829 rs1328706 0.057407 rs1536764 0.054160 rs2013821 0.055997 rs535807 0.054692 rs10455256 0.060103 rs2781567 0.114879 rs2781564 0.163824 rs7772714 0.086153 rs2840794 0.050825 rs7775641 0.057301 rs6927484 0.060810 rs1317537 0.078477 rs10943073 0.061342 rs9351963 0.115455 rs6933440 0.171653 rs6453644 0.073805 rs2603472 0.093547 rs9360664 0.110494 rs7761170 0.065746 rs10498893 0.142393 rs9293937 0.066964 rs3005511 0.051643 rs4708114 0.053394 rs2635117 0.056558 rs13193570 0.050309 rs2992983 0.148229 rs2883136 0.061824 rs6453809 0.056654 rs636885 0.197975 rs240734 0.098198 rs240366 0.067403 rs2951928 0.053065 rs3798447 0.082867 rs11754389 0.070077 rs4708201 0.059375 rs1933483 0.081217 rs2451593 0.145459 rs4235898 0.102218 rs4441926 0.050128 rs9361100 0.050531 rs9343476 0.078846 rs1016555 0.052617 rs13216684 0.051248 rs7767310 0.056269 rs9447983 0.058573 rs13210682 0.122990 rs9361235 0.051636 rs1304885 0.076715 rs483602 0.055926 rs7758172 0.118845 rs699171 0.085310 rs600188 0.059034 rs9443592 0.059774 rs11756825 0.051972 rs9361491 0.135392 rs2874649 0.051433 rs4706768 0.055002 rs725750 0.056801 rs196683 0.097412 rs11754404 0.055983 rs6939569 0.052810 rs2812710 0.051402 rs9343931
ok

npl:5> ps off
Postscript output is now 'off'

npl:6> score all
The current score function is now 'all'

npl:7> increment step 2
Scanning will be done in 2 steps per map interval

npl:8> max bits 19
Currently analyzing a maximum of 19 bits per pedigree

npl:9> haplo off
Haplotype output is now 'off'

npl:10> count recs off
Count recs is now 'off'

npl:11> discard off
Unaffected children are now used.

npl:12> off end
Scanning will be done 0.0 cM beyond the ends of the map

npl:13> scan pedin_5.06
scan pedigrees is running...

Number of pedigrees: 4
Total number of persons in pedigrees: 27


analyzing pedigree 1001... 
Pedigree 1001 has 2 bits (2 nonfounders and 2 founders).
using non-originals:  22 23

in pedigree 1001:
f_map_order[0:199] =   0  1  2  3  4  5  6  7  8  9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99100101102103104105106107108109110111112113114115116117118119120121122123124125126127128129130131132133134135136137138139140141142143144145146147148149150151152153154155156157158159
160161162163164165166167168169170171172173174175176177178179180181182183184185186187188189190191192193194195196197198199
                         X  X  X     X              X  X        X  X  X                       X  X                       X     X  X     X        X     X        X  X     X     X        X  X                 X                       X  X     X              X  X  X     X                 X  *  X     X           X  X                       X  X  X  X        X           X        X     X  X  X     X  X           X  X     X        X     X  X     X     X  X              X  X  X  X  X     X     X     X  X    
   X  X  X     X     X  X           X        X     X           X  X  X  X  X  X  X     X  X           X  X  X  X  X  X
  (The markers marked above with a * or X are uninformative.)
  (* --> automatically removed                              )
  (X --> still used for prior/left/right probabilities      )


position  LOD score    NPL score  p-value    information
   0.00    0.124939     0.000000  1.000000    0.953353
   0.03    0.124939     0.000000  1.000000    0.954960
   0.05    0.124939     0.000000  1.000000    0.956593
   0.12    0.124939     0.000000  1.000000    0.961045
   0.19    0.124939     0.000000  1.000000    0.965686
   0.22    0.124939     0.000000  1.000000    0.967445
   0.24    0.124939     0.000000  1.000000    0.969235
   0.31    0.124939     0.000000  1.000000    0.974107
   0.38    0.124939     0.000000  1.000000    0.979253
   0.44    0.124939     0.000000  1.000000    0.984017
   0.50    0.124939     0.000000  1.000000    0.989145
   0.52    0.124939     0.000000  1.000000    0.991492
   0.55    0.124939     0.000000  1.000000    0.993972
   0.58    0.124939     0.000000  1.000000    0.996703
   0.60    0.124939     0.000000  1.000000    0.999977
   0.66    0.124939     0.000000  1.000000    0.999964
   0.71    0.124939     0.000000  1.000000    1.000000
   0.74    0.124939     0.000000  1.000000    0.999992
   0.77    0.124939     0.000000  1.000000    1.000000
   0.87    0.124939     0.000000  1.000000    0.999600
   0.98    0.124939     0.000000  1.000000    0.999376
   1.01    0.124939     0.000000  1.000000    0.999340
   1.03    0.124939     0.000000  1.000000    0.999314
   1.11    0.124939     0.000000  1.000000    0.999288
   1.19    0.124939     0.000000  1.000000    0.999347
   1.24    0.124939     0.000000  1.000000    0.999331
   1.29    0.124939     0.000000  1.000000    0.999347
   1.34    0.124939     0.000000  1.000000    0.999319
   1.38    0.124939     0.000000  1.000000    0.999326
   1.42    0.124939     0.000000  1.000000    0.999352
   1.46    0.124939     0.000000  1.000000    0.999394
   1.49    0.124939     0.000000  1.000000    0.999451
   1.53    0.124939     0.000000  1.000000    0.999525
   1.55    0.124939     0.000000  1.000000    0.999588
   1.58    0.124939     0.000000  1.000000    0.999663
   1.61    0.124939     0.000000  1.000000    0.999714
   1.63    0.124939     0.000000  1.000000    0.999776
   1.67    0.124939     0.000000  1.000000    0.999801
   1.71    0.124939     0.000000  1.000000    0.999867
   1.78    0.124939     0.000000  1.000000    0.999779
   1.84    0.124939     0.000000  1.000000    0.999754
   1.91    0.124939     0.000000  1.000000    0.999716
   1.98    0.124939     0.000000  1.000000    0.999752
   2.01    0.124939     0.000000  1.000000    0.999761
   2.04    0.124939     0.000000  1.000000    0.999781
   2.12    0.124939     0.000000  1.000000    0.999787
   2.20    0.124939     0.000000  1.000000    0.999902
   2.23    0.124939     0.000000  1.000000    0.999887
   2.26    0.124939     0.000000  1.000000    0.999888
   2.29    0.124939     0.000000  1.000000    0.999899
   2.32    0.124939     0.000000  1.000000    0.999922
   2.34    0.124939     0.000000  1.000000    0.999954
   2.37    0.124939     0.000000  1.000000    1.000000
   2.40    0.124939     0.000000  1.000000    0.999990
   2.43    0.124939     0.000000  1.000000    1.000000
   2.46    0.124939     0.000000  1.000000    0.999994
   2.49    0.124939     0.000000  1.000000    1.000000
   2.58    0.124939     0.000000  1.000000    0.999885
   2.67    0.124939     0.000000  1.000000    0.999904
   2.70    0.124939     0.000000  1.000000    0.999906
   2.72    0.124939     0.000000  1.000000    0.999919
   2.77    0.124939     0.000000  1.000000    0.999931
   2.82    0.124939     0.000000  1.000000    0.999980
   2.84    0.124939     0.000000  1.000000    0.999984
   2.87    0.124939     0.000000  1.000000    1.000000
   2.92    0.124939     0.000000  1.000000    0.999960
   2.97    0.124939     0.000000  1.000000    0.999958
   2.99    0.124939     0.000000  1.000000    0.999973
   3.02    0.124939     0.000000  1.000000    1.000000
   3.06    0.124939     0.000000  1.000000    0.999937
   3.09    0.124939     0.000000  1.000000    0.999900
   3.12    0.124939     0.000000  1.000000    0.999886
   3.15    0.124939     0.000000  1.000000    0.999882
   3.18    0.124939     0.000000  1.000000    0.999890
   3.21    0.124939     0.000000  1.000000    0.999912
   3.24    0.124939     0.000000  1.000000    0.999909
   3.27    0.124939     0.000000  1.000000    0.999919
   3.30    0.124939     0.000000  1.000000    0.999948
   3.34    0.124939     0.000000  1.000000    1.000000
   3.37    0.124939     0.000000  1.000000    0.999976
   3.40    0.124939     0.000000  1.000000    0.999972
   3.43    0.124939     0.000000  1.000000    0.999960
   3.46    0.124939     0.000000  1.000000    0.999962
   3.49    0.124939     0.000000  1.000000    0.999975
   3.51    0.124939     0.000000  1.000000    1.000000
   3.54    0.124939     0.000000  1.000000    0.999904
   3.58    0.124939     0.000000  1.000000    0.999833
   3.60    0.124939     0.000000  1.000000    0.999785
   3.63    0.124939     0.000000  1.000000    0.999751
   3.66    0.124939     0.000000  1.000000    0.999708
   3.69    0.124939     0.000000  1.000000    0.999677
   3.72    0.124939     0.000000  1.000000    0.999620
   3.75    0.124939     0.000000  1.000000    0.999581
   3.78    0.124939     0.000000  1.000000    0.999558
   3.82    0.124939     0.000000  1.000000    0.999549
   3.84    0.124939     0.000000  1.000000    0.999550
   3.87    0.124939     0.000000  1.000000    0.999563
   3.90    0.124939     0.000000  1.000000    0.999550
   3.94    0.124939     0.000000  1.000000    0.999555
   3.97    0.124939     0.000000  1.000000    0.999569
   3.99    0.124939     0.000000  1.000000    0.999594
   4.02    0.124939     0.000000  1.000000    0.999599
   4.04    0.124939     0.000000  1.000000    0.999615
   4.08    0.124939     0.000000  1.000000    0.999657
   4.12    0.124939     0.000000  1.000000    0.999724
   4.19    0.124939     0.000000  1.000000    0.999774
   4.26    0.124939     0.000000  1.000000    0.999910
   4.29    0.124939     0.000000  1.000000    0.999892
   4.31    0.124939     0.000000  1.000000    0.999886
   4.35    0.124939     0.000000  1.000000    0.999891
   4.38    0.124939     0.000000  1.000000    0.999910
   4.41    0.124939     0.000000  1.000000    0.999945
   4.44    0.124939     0.000000  1.000000    1.000000
   4.48    0.124939     0.000000  1.000000    0.999977
   4.52    0.124939     0.000000  1.000000    0.999979
   4.55    0.124939     0.000000  1.000000    0.999980
   4.58    0.124939     0.000000  1.000000    1.000000
   4.65    0.124939     0.000000  1.000000    0.999949
   4.72    0.124939     0.000000  1.000000    0.999971
   4.75    0.124939     0.000000  1.000000    0.999955
   4.77    0.124939     0.000000  1.000000    0.999953
   4.81    0.124939     0.000000  1.000000    0.999921
   4.85    0.124939     0.000000  1.000000    0.999911
   4.88    0.124939     0.000000  1.000000    0.999918
   4.91    0.124939     0.000000  1.000000    0.999937
   4.95    0.124939     0.000000  1.000000    0.999941
   5.00    0.124939     0.000000  1.000000    0.999981
   5.02    0.124939     0.000000  1.000000    0.999984
   5.05    0.124939     0.000000  1.000000    1.000000
   5.07    0.124939     0.000000  1.000000    0.999989
   5.10    0.124939     0.000000  1.000000    0.999989
   5.12    0.124939     0.000000  1.000000    0.999989
   5.15    0.124939     0.000000  1.000000    1.000000
   5.17    0.124939     0.000000  1.000000    0.999994
   5.20    0.124939     0.000000  1.000000    1.000000
   5.23    0.124939     0.000000  1.000000    0.999994
   5.25    0.124939     0.000000  1.000000    1.000000
   5.28    0.124939     0.000000  1.000000    0.999936
   5.31    0.124939     0.000000  1.000000    0.999892
   5.34    0.124939     0.000000  1.000000    0.999863
   5.37    0.124939     0.000000  1.000000    0.999847
   5.40    0.124939     0.000000  1.000000    0.999843
   5.43    0.124939     0.000000  1.000000    0.999852
   5.45    0.124939     0.000000  1.000000    0.999838
   5.48    0.124939     0.000000  1.000000    0.999835
   5.51    0.124939     0.000000  1.000000    0.999845
   5.55    0.124939     0.000000  1.000000    0.999871
   5.58    0.124939     0.000000  1.000000    0.999887
   5.61    0.124939     0.000000  1.000000    0.999918
   5.64    0.124939     0.000000  1.000000    0.999949
   5.67    0.124939     0.000000  1.000000    1.000000
   5.70    0.124939     0.000000  1.000000    0.999941
   5.73    0.124939     0.000000  1.000000    0.999902
   5.78    0.124939     0.000000  1.000000    0.999731
   5.82    0.124939     0.000000  1.000000    0.999601
   5.85    0.124939     0.000000  1.000000    0.999527
   5.89    0.124939     0.000000  1.000000    0.999466
   6.01    0.124939     0.000000  1.000000    0.999361
   6.14    0.124939     0.000000  1.000000    0.999451
   6.18    0.124939     0.000000  1.000000    0.999509
   6.21    0.124939     0.000000  1.000000    0.999588
   6.27    0.124939     0.000000  1.000000    0.999600
   6.33    0.124939     0.000000  1.000000    0.999664
   6.37    0.124939     0.000000  1.000000    0.999740
   6.42    0.124939     0.000000  1.000000    0.999847
   6.45    0.124939     0.000000  1.000000    0.999904
   6.48    0.124939     0.000000  1.000000    0.999986
   6.51    0.124939     0.000000  1.000000    0.999982
   6.53    0.124939     0.000000  1.000000    0.999989
   6.56    0.124939     0.000000  1.000000    0.999989
   6.58    0.124939     0.000000  1.000000    1.000000
   6.61    0.124939     0.000000  1.000000    0.999993
   6.64    0.124939     0.000000  1.000000    1.000000
   6.66    0.124939     0.000000  1.000000    0.999905
   6.69    0.124939     0.000000  1.000000    0.999828
   6.82    0.124939     0.000000  1.000000    0.999592
   6.95    0.124939     0.000000  1.000000    0.999577
   6.98    0.124939     0.000000  1.000000    0.999600
   7.00    0.124939     0.000000  1.000000    0.999632
   7.05    0.124939     0.000000  1.000000    0.999711
   7.10    0.124939     0.000000  1.000000    0.999827
   7.13    0.124939     0.000000  1.000000    0.999850
   7.15    0.124939     0.000000  1.000000    0.999885
   7.18    0.124939     0.000000  1.000000    0.999933
   7.21    0.124939     0.000000  1.000000    1.000000
   7.27    0.124939     0.000000  1.000000    0.999959
   7.32    0.124939     0.000000  1.000000    0.999973
   7.35    0.124939     0.000000  1.000000    0.999919
   7.38    0.124939     0.000000  1.000000    0.999885
   7.45    0.124939     0.000000  1.000000    0.999732
